PMCID,Sentence,NER_Tags,Topics
PMC11533171,"Table 1 illustrates the schedule of patient enrollment, study interventions, and measurements in accordance with the SPIRIT statement.Table 1Schedule of Patient Enrollment, Study Interventions, and MeasurementsEnrollmentAllocationPost-AllocationClose-OutPreanestheticvisit2h Before Surgery30 min Before induction5 min After extubationPACU24h After surgeryHospital DischargeEnrollment Eligibility screening× Written informed consent× Baseline characteristics× Randomization× Allocation×Interventions Dexmedetomidine nasal spray× Normal saline nasal spray×Measurements Emergence agitation× The maximal RSAS score×× Agitation in PACU× Pain scores×× Delirium×× Sleep quality× Anxiety× Adverse eventsa××××× Length of PACU stay× Postoperative hospital stay×Notes: According to SPIRIT 2013 statement of defining standard protocol items for clinical trials.","(712, 716, 'PACU', 'pacu')","Phylogenetics, Sequence analysis"
PMC11533171,"a Including hypotension, bradycardia, postoperative nausea and vomiting, dizziness, headache, and sedation.Abbreviations: RSAS, Riker sedation agitation scale; PACU, post-anesthesia care unit.","(160, 164, 'PACU', 'pacu')","Phylogenetics, Sequence analysis"
PMC11533171,"Other perioperative data include time to verbal response, time to extubation, time to operating room discharge, length of PACU stay, length of postoperative hospital stay, need for additional analgesics, adverse events (hypotension, bradycardia, postoperative nausea and vomiting, dizziness, headache, sedation [RSAS score ≤ 3]), and major postoperative complications (Table S2).","(122, 126, 'PACU', 'pacu')","Phylogenetics, Sequence analysis"
PMC10885866,"A flow diagram showing the process of creating AntiBP3 datasets for gram-positive, gram-negative, and gram-variable bacteria.","(47, 54, 'AntiBP3', 'antibp3')",
PMC10885866,"The web server (https://webs.iiitd.edu.in/raghava/antibp3 (accessed on 20 November 2023)), python based standalone package (https://webs.iiitd.edu.in/raghava/antibp3/package.php (accessed on 20 November 2023)), GitLab (https://gitlab.com/raghavalab/antibp3 (accessed on 20 November 2023)) and PyPI repository (https://pypi.org/project/antibp3/ (accessed on 20 November 2023)) are freely-available to the community.","(158, 165, 'AntiBP3', 'antibp3')",
PMC10885866,"The web server (https://webs.iiitd.edu.in/raghava/antibp3 (accessed on 20 November 2023)), python based standalone package (https://webs.iiitd.edu.in/raghava/antibp3/package.php (accessed on 20 November 2023)), GitLab (https://gitlab.com/raghavalab/antibp3 (accessed on 20 November 2023)) and PyPI repository (https://pypi.org/project/antibp3/ (accessed on 20 November 2023)) are freely-available to the community.","(249, 256, 'AntiBP3', 'antibp3')",
PMC10885866,"The web server (https://webs.iiitd.edu.in/raghava/antibp3 (accessed on 20 November 2023)), python based standalone package (https://webs.iiitd.edu.in/raghava/antibp3/package.php (accessed on 20 November 2023)), GitLab (https://gitlab.com/raghavalab/antibp3 (accessed on 20 November 2023)) and PyPI repository (https://pypi.org/project/antibp3/ (accessed on 20 November 2023)) are freely-available to the community.","(335, 342, 'AntiBP3', 'antibp3')",
PMC10885866,"The web server (https://webs.iiitd.edu.in/raghava/antibp3 (accessed on 20 November 2023)), python based standalone package (https://webs.iiitd.edu.in/raghava/antibp3/package.php (accessed on 20 November 2023)), GitLab (https://gitlab.com/raghavalab/antibp3 (accessed on 20 November 2023)) and PyPI repository (https://pypi.org/project/antibp3/ (accessed on 20 November 2023)) are freely-available to the community.","(50, 57, 'AntiBP3', 'antibp3')",
PMC10885866,"The comparison of existing prediction tools with AntiBP3 on the validation dataset to discriminate the three groups of ABPs, i.e., gram-positive, negative and variable.","(49, 56, 'AntiBP3', 'antibp3')",
PMC11491887,"(2023)EnsembleAntiBP and AVPpredAVP(544), ABP(800)AVP(405), ABP(800)YesNoYes13, 10AntiBP3Bajiya et al.","(82, 89, 'AntiBP3', 'antibp3')",
PMC10877048,"The performance of both DM3Loc and MRSLpred was evaluated on the validation dataset, and it was observed that DM3Loc performs better than MRSLpred in terms of AUROC and MCC.","(138, 146, 'MRSLpred', 'mrslpred')",
PMC10877048,"The performance of both DM3Loc and MRSLpred was evaluated on the validation dataset, and it was observed that DM3Loc performs better than MRSLpred in terms of AUROC and MCC.","(35, 43, 'MRSLpred', 'mrslpred')",
PMC10877048,Benchmarking of MRSLpred with existing prediction tools on the validation dataset used in MRSLpred.,"(16, 24, 'MRSLpred', 'mrslpred')",
PMC10877048,Benchmarking of MRSLpred with existing prediction tools on the validation dataset used in MRSLpred.,"(90, 98, 'MRSLpred', 'mrslpred')",
PMC10877048,Another significant advantage of MRSLpred is that it is computationally very efficient and consumes very less time.,"(33, 41, 'MRSLpred', 'mrslpred')",
PMC11430783,"Given the difference in the five subcellular locations covered by the DM3Loc, MRSLpred, and Wang et al.’s predictors in the experiments, DRpred is separately compared with these predictors.","(78, 86, 'MRSLpred', 'mrslpred')",
PMC11430783,"Additionally, in the multi-label prediction of DM3Loc and MRSLpred models, only the five subcellular locations (cytosol, exosome, nucleus, ribosome, and membrane) overlap with the predicted locations of DRpred, whereas in the multi-label predictor proposed by Wang et al., the overlapping subcellular locations with DRpred are cytosol, exosome, nucleus, ribosome, and cytoplasm.","(58, 66, 'MRSLpred', 'mrslpred')",
PMC11430783,"Comparison of multi-label prediction performance with DM3Loc, MRSLpred, and Clarion predictors at five subcellular localizations on the independent test set (membrane, cytosol, exosome, nucleus, ribosome).","(62, 70, 'MRSLpred', 'mrslpred')",
PMC11471957,"For example, the Hmrbase database provides a comprehensive resource of available information on hormones and their receptors [78].","(17, 24, 'hmrbase', 'hmrbase')",Computational biology
PMC9563690,"Lack of a unified database of ground-truth hormone–gene associations, since current hormone databases like HMRbase (Rashid et al., 2009) and EndoNet (Dönitz and Wingender, 2014) focus on the primary gene coding for a (peptide) hormone and the primary receptor genes, and not on the many other genes involved in hormonal processing/response.","(107, 114, 'hmrbase', 'hmrbase')",Computational biology
PMC5910554,"1d).Table 2Names and descriptions of online bioactive peptide databases (Accessed 11 January 2018)No.Database nameBiological FunctionDatabase DescriptionLast UpdateReference1.APDAntimicrobialAntimicrobial and anticancer peptidesJan 2018[31]2.BACTIBASEAntibacterialAntibacterial peptides (Bacteriocins)May 2017[32]3.BAGEL3AntibacterialAntibacterial peptides (Bacteriocins)a/2018[33]4.CAMPAntimicrobialAntimicrobial peptides and proteinsApr 2010b[34]5.Defensins knowledgebaseDefensin, AntimicrobialAntimicrobial peptides from the defensin familyAug 2010b[35]6.EROP-Moscow-Endogenous Regulatory oligopeptidesNov 2016[36]7.HmrbaseHormoneHormones & receptorsMay 2009[37]8.PenBaseAntimicrobialDatabase of antimicrobial peptides from penaeid shrimpsNow not available (Jul 2008)[38]9.PeptideDBVarious bioactivitiesBiologically active peptides, peptide precursors and motifs in Metazoa.Apr 2008[39]10.PhytAMPAntimicrobialAntimicrobial peptides and proteins of plant originJan 2012[40]11.RAPDAntimicrobialRecombinant antimicrobial peptidesNow not available (Mar 2010)[41]12.ACEpepDBAntihypertensiveFood derived antihypertensive peptides that are available in the literatureNow not available (a/2011)[42]13.BIOPEPVarious bioactivitiesFood proteinsa/2008b[20]arepresents an unavailable monthbThe database is updated but not shown the date on the websiteFig.","(619, 626, 'hmrbase', 'hmrbase')",Computational biology
PMC11177086,"The authors have developed an in-silico tool, named PhageTB, for the prediction of phage-bacteria interactions with high accuracy.","(52, 59, 'PhageTB', 'cellppd-mod')",
PMC11177086,We believe that PhageTB will be an effective method for prediction of phage-based therapy against bacterial infections.,"(16, 23, 'PhageTB', 'cellppd-mod')",
PMC10076811,"A web server named as ‘PhageTB’1 is developed to predict the bacterial hosts, host-phage interactions, and lytic phage for a bacterium.","(23, 30, 'PhageTB', 'cellppd-mod')",
PMC10076811,"The webserver “PhageTB” was implemented using HTML, CSS, and PHP and has multi-device compatibility, and provides an easy-to-use and user-friendly interface.","(15, 22, 'PhageTB', 'cellppd-mod')",
PMC10076811,"As shown in Figure 4, PhageTB outperform previous studies at each taxonomic level, with an accuracy of 67.90, 80.60, 85.5, 90.0, and 93.5% at Genus, Family, Order, Class, and Phylum levels.","(22, 29, 'PhageTB', 'cellppd-mod')",
PMC11494819,The phageTB server [61] was used to determine the interaction of the phage with the host bacteria.,"(4, 11, 'PhageTB', 'cellppd-mod')",
PMC11494819,"Using the phageTB tool, this was also evident as there was no interaction of the phage genome analysis with the host K.","(10, 17, 'PhageTB', 'cellppd-mod')",
PMC11478840,"The impact-resistance of EMAA self-healing plain woven composite laminates (EWL) is investigated at different impact energies and stitching spacing, both before and after self-healing, to evaluate its self-healing efficiency.","(130, 136, 'Stitch', 'stitch-snijderlab')",
PMC11478840,The peak impact force increases to 0.31 kN with decreasing stitch spacing.,"(59, 65, 'Stitch', 'stitch-snijderlab')",
PMC11420457,This operative technique includes the well-known Krakow locking stitch in addition to FiberTape sutures crisscrossing in a suture bridge configuration.,"(64, 70, 'Stitch', 'stitch-snijderlab')",
PMC11420457,"#2 FiberTape sutures (Arthrex, Inc) utilized in a suture bridge configuration, reinforcing the previous Krackow stitch with two suture anchors in the tibial tuberosity.","(112, 118, 'Stitch', 'stitch-snijderlab')",
PMC11420457,The knots were then tied down from the locking stitch configuration in the upper repair back onto the suture anchors in the patella.Fig.,"(47, 53, 'Stitch', 'stitch-snijderlab')",
PMC11463204,No significant differences were found in the time per stitch between four and six cases and more than six cases (Fig.,"(54, 60, 'Stitch', 'stitch-snijderlab')",
PMC11463204,Learning curve analysis revealed no significant reduction in time per stitch over the initial nine coaptations (4.9 ± 0.5 min) compared with the last 10 coaptations (5.5 ± 1.5 min).,"(70, 76, 'Stitch', 'stitch-snijderlab')",
PMC11463204,"The coaptation of all cases is shown (A), as well as time per stitch in general (B).","(62, 68, 'Stitch', 'stitch-snijderlab')",
PMC11223802,RNAscape algorithm.,"(0, 8, 'RNAscape', 'rnascape')","RNA, Nucleic acid structure analysis, Mathematics, Imaging"
PMC11223802,"RNAscape significantly deviates from any existing method in terms of its output quality, usability, and layout algorithm (Supplementary Table S1, Supplementary Figures S1 and S3).","(0, 8, 'RNAscape', 'rnascape')","RNA, Nucleic acid structure analysis, Mathematics, Imaging"
PMC11223802,RNAscape output for various structures from the PDB.,"(0, 8, 'RNAscape', 'rnascape')","RNA, Nucleic acid structure analysis, Mathematics, Imaging"
PMC6661908,"RNA-seq data processing, including quality control, read trimming, alignment, and expression quantification by read counting, was carried out as described previously 47, using our standard clinical RNA-seq pipeline ‘‘CRISP’’ (available at https://github.com/mcieslik-mctp/bootstrap-rnascape).","(282, 290, 'RNAscape', 'rnascape')","RNA, Nucleic acid structure analysis, Mathematics, Imaging"
PMC11069243,"We investigated the expression patterns of all the identified StSET genes in 15 tissues, namely pollen, style, flower, fruit, leaf, petiole, stem, shoot, root, stolon, tuber, tuber meristem, tuber periderm, tuber flesh, and tuber sprout using the expression data retrieved from the StCoExpNet database [37].","(282, 292, 'StCoExpNet', 'stcoexpnet')","Transcriptomics, RNA-Seq, Genotype and phenotype, Gene transcripts, Mapping"
