PMCID,Sentence,NER_Tags,Topics
PMC10248271,"On the other hand, in terms of students’ subject categories, the pairwise comparison results show that students of various subject categories have significant differences in three dimensions, and the satisfaction of art and sports students is higher than that of students of other subject categories, especially in obtaining learning resources, improving learning methods, obtaining learning support, improving learning efficiency, human-computer interaction feedback and pleasant learning process.Table 4Subject differences in teachers' and students’ overall satisfaction with the smart learning environment.Table 4SubjectNM(±SD)WelchpFp1234Physical spaceL, H&P6115.443 (±1.566)9.2590.000S&E80215.085 (±2.333)0.470E&M92615.296 (±2.022)0.9570.269A&S14716.198 (±2.100)0.0400.0000.000E&P10815.639 (±1.892)0.9500.0480.3950.175Resource spaceL, H&P617.016 (±1.133)9.3440.000S&E8026.997 (±1.351)1.000E&M9267.084 (±1.301)0.9950.637A&S1477.714 (±1.239)0.0050.0000.000E&P1087.093 (±1.364)0.9960.9531.0000.002Social spaceL, H&P6130.197 (±3.673)12.170.000S&E80239.537 (±4.591)0.676E&M92629.946 (±4.072)0.9860.295A&S14732.068 (±4.151)0.0140.0000.000E&P10830.824 (±3.423)0.8100.0050.1030.070","(832, 838, 'SPACEL', 'spacel')","Transcriptomics, Gene transcripts, RNA-Seq, Bioinformatics"
PMC10685454,"In this study, we propose a novel computational approach, called MMPatho, for enhancing missense mutation pathogenic prediction.","(65, 72, 'MMPatho', 'mmpatho')","Genetic variation, Pathology, Exome sequencing"
PMC10685454,"(5) Model development: We developed an interpretable model group, MMPatho, which consisted of ConsMM and EvoIndMM.","(66, 73, 'MMPatho', 'mmpatho')","Genetic variation, Pathology, Exome sequencing"
PMC10685454,"Also, the source python code used in this paper is available at MMPatho server and on GitHub.","(64, 71, 'MMPatho', 'mmpatho')","Genetic variation, Pathology, Exome sequencing"
PMC10687269,"ZeroBind does not use binding pocket information as ground truth labels for model training, instead, it uses the global DTI labels as a weakly supervised labels.","(0, 8, 'ZeroBind', 'zerobind')","Small molecules, Machine learning, Protein interactions, Molecular biology, Molecular modelling"
PMC10687269,"As shown in our experiment, ZeroBind with true binding pockets yields better performance.","(28, 36, 'ZeroBind', 'zerobind')","Small molecules, Machine learning, Protein interactions, Molecular biology, Molecular modelling"
PMC10687269,ZeroBindMAML-: Train the base model of ZeroBind directly without the meta-learning strategy.,"(39, 47, 'ZeroBind', 'zerobind')","Small molecules, Machine learning, Protein interactions, Molecular biology, Molecular modelling"
PMC10687269,ZeroBindMAML-: Train the base model of ZeroBind directly without the meta-learning strategy.,"(0, 8, 'ZeroBind', 'zerobind')","Small molecules, Machine learning, Protein interactions, Molecular biology, Molecular modelling"
PMC10767919,"COLOCdb serves as a key gateway, bridging GWAS findings with diverse xQTL datasets across various tissues and cell types.","(0, 7, 'COLOCdb', 'colocdb')","GWAS study, Genotype and phenotype, Epigenetics, Mapping, DNA polymorphism"
PMC10767919,COLOCdb expands the colocalization analyses by uniquely incorporating both cross-phenotype and cross-xQTL colocalization modes.,"(0, 7, 'COLOCdb', 'colocdb')","GWAS study, Genotype and phenotype, Epigenetics, Mapping, DNA polymorphism"
PMC10767919,"Thirdly, COLOCdb goes beyond the canonical colocalization analyses using GWAS and xQTLs, which have been widely implemented in platforms like ColocQuiaL, ezQTL, and Open Targets Genetics.","(9, 16, 'COLOCdb', 'colocdb')","GWAS study, Genotype and phenotype, Epigenetics, Mapping, DNA polymorphism"
PMC11375927,"COLOCdb on the other hand is the most comprehensive colocalization analysis by integrating publicly available GWASs with different types of xQTL and different algorithms (COLOC, SMR).","(0, 7, 'COLOCdb', 'colocdb')","GWAS study, Genotype and phenotype, Epigenetics, Mapping, DNA polymorphism"
PMC11375927,webTWAS [60] and COLOCdb [61] also use information on eQTL but in different fashion.,"(17, 24, 'COLOCdb', 'colocdb')","GWAS study, Genotype and phenotype, Epigenetics, Mapping, DNA polymorphism"
PMC11529884,"Abnormal social rearing environments led to increased firing activity, decreases in responsiveness and decreases in firing consistency in response to zebra finch songs in the auditory forebrain.","(150, 155, 'ZEBRA', 'zebra_ccb')","Geriatric medicine, RNA-Seq, Model organisms, Gene expression"
PMC11529884,"There was no difference in z-scores of units from normal-reared birds to unfamiliar songs of the two species, but in both regions, units from isolated birds responded more strongly to unfamiliar zebra finch songs (uZEFI) over unfamiliar Bengalese finch songs (uBEFI; Field L estimate=−0.49±0.12, t=−4.15, P<0.001; NCM estimate=−0.39±0.15, t=−2.67, P=0.04).","(195, 200, 'ZEBRA', 'zebra_ccb')","Geriatric medicine, RNA-Seq, Model organisms, Gene expression"
PMC11529884,"We raised zebra finches either with their biological parents, cross-fostered by Bengalese finches beginning at embryonic day 9, or with only the non-singing mother from 2 days post-hatch.","(10, 15, 'ZEBRA', 'zebra_ccb')","Geriatric medicine, RNA-Seq, Model organisms, Gene expression"
PMC11433831,"intestinalis infestation in an African lion in the Serengeti ecosystem, extending its known range from zebras and other equids, and highlighting ecological and veterinary implications.","(103, 108, 'ZEBRA', 'zebra_ccb')","Geriatric medicine, RNA-Seq, Model organisms, Gene expression"
PMC11433831,The bulk of Gasterophilus intestinalis attached to the gastrointestinal tissue of a zebra.,"(84, 89, 'ZEBRA', 'zebra_ccb')","Geriatric medicine, RNA-Seq, Model organisms, Gene expression"
PMC11433831,"These larvae were isolated without detachment into the tissue of the zebra’s gastrointestinal tract, and exhibited a random arrangement with mouth hooks attached to the host’s gastrointestinal tissue, resulting in crater-like lesions (Fig.","(69, 74, 'ZEBRA', 'zebra_ccb')","Geriatric medicine, RNA-Seq, Model organisms, Gene expression"
PMC11522394,"Utilizing this approach allows researchers to acquire valuable insights into the operation and performance of PV systems, thereby serving as a powerful tool for optimizing solar energy generation.A new MPPT controller named Zebra Optimization Algorithm (ZOA) is introduced for PV system.","(224, 229, 'ZEBRA', 'zebra_ccb')","Geriatric medicine, RNA-Seq, Model organisms, Gene expression"
PMC11522394,The following matrix illustrates the zebra population numerically57.,"(37, 42, 'ZEBRA', 'zebra_ccb')","Geriatric medicine, RNA-Seq, Model organisms, Gene expression"
PMC11522394,"Where, \documentclass[12pt]{minimal} 				\usepackage{amsmath} 				\usepackage{wasysym}  				\usepackage{amsfonts}  				\usepackage{amssymb}  				\usepackage{amsbsy} 				\usepackage{mathrsfs} 				\usepackage{upgreek} 				\setlength{\oddsidemargin}{-69pt} 				\begin{document}$$X_{i}^{{new,P1}}$$\end{document} represents the updated state of \documentclass[12pt]{minimal} 				\usepackage{amsmath} 				\usepackage{wasysym}  				\usepackage{amsfonts}  				\usepackage{amssymb}  				\usepackage{amsbsy} 				\usepackage{mathrsfs} 				\usepackage{upgreek} 				\setlength{\oddsidemargin}{-69pt} 				\begin{document}$${i_{th}}\,$$\end{document} zebra at this phase, \documentclass[12pt]{minimal} 				\usepackage{amsmath} 				\usepackage{wasysym}  				\usepackage{amsfonts}  				\usepackage{amssymb}  				\usepackage{amsbsy} 				\usepackage{mathrsfs} 				\usepackage{upgreek} 				\setlength{\oddsidemargin}{-69pt} 				\begin{document}$$x_{{i,j}}^{{new,P1}}$$\end{document} represents \documentclass[12pt]{minimal} 				\usepackage{amsmath} 				\usepackage{wasysym}  				\usepackage{amsfonts}  				\usepackage{amssymb}  				\usepackage{amsbsy} 				\usepackage{mathrsfs} 				\usepackage{upgreek} 				\setlength{\oddsidemargin}{-69pt} 				\begin{document}$${j_{th}}$$\end{document} value dimension.","(637, 642, 'ZEBRA', 'zebra_ccb')","Geriatric medicine, RNA-Seq, Model organisms, Gene expression"
PMC11244692,"Regarding clash score, RNAComposer achieves the lowest mean score of 22.66 compared to the best-performing method trRosettaRNA's mean score of 27.25, even though the performance difference is not statistically significant at 95% confidence level (p = 0.1).","(114, 126, 'trRosettaRNA', 'trrosettarna')","Structure prediction, Functional, regulatory and non-coding RNA, Nucleic acid structure analysis, Gene transcripts, Machine learning"
PMC11244692,"First, the comparison between the two geometric restraints prediction methods shows that despite using a coarser-grained 3-bead representation, DeepFoldRNA is comparable to finer-grained 5-bead trRosettaRNA in terms of global fold prediction (TM-score).","(194, 206, 'trRosettaRNA', 'trrosettarna')","Structure prediction, Functional, regulatory and non-coding RNA, Nucleic acid structure analysis, Gene transcripts, Machine learning"
PMC11244692,"Some methods, such as DeepFoldRNA [3] and trRosettaRNA [4], are based on geometric restraints prediction using transformers, followed by gradient-based optimization.","(42, 54, 'trRosettaRNA', 'trrosettarna')","Structure prediction, Functional, regulatory and non-coding RNA, Nucleic acid structure analysis, Gene transcripts, Machine learning"
PMC10636060,"With the assistance of MSAs, trRosettaRNA can generate more accurate models for these two RNAs (refer to the bottom right of each subfigure in Fig.","(29, 41, 'trRosettaRNA', 'trrosettarna')","Structure prediction, Functional, regulatory and non-coding RNA, Nucleic acid structure analysis, Gene transcripts, Machine learning"
PMC10636060,We decompose the running time of trRosettaRNA into two parts: 2D geometry prediction and 3D structure generation.,"(33, 45, 'trRosettaRNA', 'trrosettarna')","Structure prediction, Functional, regulatory and non-coding RNA, Nucleic acid structure analysis, Gene transcripts, Machine learning"
PMC10636060,"For the 3D modelling results, we present the best model submitted by Yang-Server (in red), the trRosettaRNA model based on 2D templates (in blue) and the AIchemy_RNA2 best model (in green).","(95, 107, 'trRosettaRNA', 'trrosettarna')","Structure prediction, Functional, regulatory and non-coding RNA, Nucleic acid structure analysis, Gene transcripts, Machine learning"
PMC11091930,"Four deep learning approaches, epRNA (66), DRfold (67), RoseTTAFoldNA (68) and trRosettaRNA (69), have recently been published.","(79, 91, 'trRosettaRNA', 'trrosettarna')","Structure prediction, Functional, regulatory and non-coding RNA, Nucleic acid structure analysis, Gene transcripts, Machine learning"
PMC11091930,trRosettaRNA outperforms the other methods in terms of cumulative metrics for Test Set I and Test Set II.,"(0, 12, 'trRosettaRNA', 'trrosettarna')","Structure prediction, Functional, regulatory and non-coding RNA, Nucleic acid structure analysis, Gene transcripts, Machine learning"
PMC11091930," trRosettaRNA (69) is a published work inspired by two methods for 3D protein structure prediction, AlphaFold2 (8) and trRosetta (74–76).","(1, 13, 'trRosettaRNA', 'trrosettarna')","Structure prediction, Functional, regulatory and non-coding RNA, Nucleic acid structure analysis, Gene transcripts, Machine learning"
PMC10680269,"Examples of this are cluster association analysis (CSEA and ORA), comparison of multiple cell partitions and inter-dataset gene set expression assessment, available in scMuffin, and cell interaction, expression programs and cancer micro-environment cell classification, provided by scCancer.","(168, 176, 'scMuffin', 'scmuffin')","Transcriptomics, Oncology, Genotype and phenotype, Cell biology, RNA-Seq"
PMC10680269," scML <- CNV_analysis(scMuffinList = scML, reference = GTEx_mean, center_genes = TRUE) ","(22, 30, 'scMuffin', 'scmuffin')","Transcriptomics, Oncology, Genotype and phenotype, Cell biology, RNA-Seq"
PMC10680269,"To address these challenges, we developed scMuffin, an R package that implements a series of complementary analyses aimed at shedding light on the complexity of solid tumor SC expression data, including: a fast and customizable gene set scoring system; gene sets from various sources, including pathways, cancer functional states and cell markers; cell cluster association analysis with quantitative (e.g., gene set scores) as well as categorical (e.g.","(42, 50, 'scMuffin', 'scmuffin')","Transcriptomics, Oncology, Genotype and phenotype, Cell biology, RNA-Seq"
