name	biotoolsID	fulltext	file_path
DeepTMpred	deeptmpred	PMC9062415	fulltexts/PMC9062415.xml
deepSimDEF	deepsimdef	PMC9154256	fulltexts/PMC9154256.xml
DeepNC	deepnc_GNN_algorithms	PMC9107302	fulltexts/PMC9107302.xml
DeepNC	deepnc	PMC9107302	fulltexts/PMC9107302.xml
DeepLION	deeplion	PMC9121378	fulltexts/PMC9121378.xml
Transcription factor prediction database (DBD)	dbd	PMC2238844	fulltexts/PMC2238844.xml
DDIPF	ddipf	PMC9110191	fulltexts/PMC9110191.xml
datacleanr	datacleanr	PMC9098071	fulltexts/PMC9098071.xml
Dali	dali	PMC2896194	fulltexts/PMC2896194.xml
Dali	dali	PMC9252788	fulltexts/PMC9252788.xml
STAMP	stamp	PMC1933206	fulltexts/PMC1933206.xml
STAMP	stamp-metagenomic	PMC1933206	fulltexts/PMC1933206.xml
STAMP	stamp-3d	PMC1933206	fulltexts/PMC1933206.xml
STAMP	stamp	PMC1848003	fulltexts/PMC1848003.xml
STAMP	stamp-metagenomic	PMC1848003	fulltexts/PMC1848003.xml
STAMP	stamp-3d	PMC1848003	fulltexts/PMC1848003.xml
VEnAS	venas	PMC9082955	fulltexts/PMC9082955.xml
VesselVio	vesselvio	PMC9046271	fulltexts/PMC9046271.xml
VIGoR	vigor_r	PMC9191213	fulltexts/PMC9191213.xml
VIPPID	vippid	PMC9487673	fulltexts/PMC9487673.xml
virMine 2.0	virmine_2.0	PMC9119091	fulltexts/PMC9119091.xml
vRhyme	vrhyme	PMC9371927	fulltexts/PMC9371927.xml
VRprofile2	vrprofile2	PMC9252795	fulltexts/PMC9252795.xml
WBBC	wbbc	PMC9135724	fulltexts/PMC9135724.xml
CSM-Potential	csm-potential	PMC9252741	fulltexts/PMC9252741.xml
CircMiMi	circmimi	PMC9074202	fulltexts/PMC9074202.xml
CFVisual	cfvisual	PMC9102596	fulltexts/PMC9102596.xml
CertificateChain	certificatechain	PMC9097703	fulltexts/PMC9097703.xml
CBEA	cbea	PMC9154102	fulltexts/PMC9154102.xml
CB-Dock2	cb-dock2	PMC9252749	fulltexts/PMC9252749.xml
Catana	catana_visualization	PMC9252799	fulltexts/PMC9252799.xml
CAS Common Chemistry	cas_common_chemistry	PMC9199008	fulltexts/PMC9199008.xml
CancerOmicsNet	canceromicsnet	PMC9119687	fulltexts/PMC9119687.xml
CADDIE	caddie	PMC9252786	fulltexts/PMC9252786.xml
BRHD	brhd	PMC9139690	fulltexts/PMC9139690.xml
BreCanSurvPred	brecansurvpred	PMC9110408	fulltexts/PMC9110408.xml
BioTAGME	biotagme	PMC9096447	fulltexts/PMC9096447.xml
BioChemDDI	biochemddi	PMC9138786	fulltexts/PMC9138786.xml
BEXCIS	bexcis	PMC9128296	fulltexts/PMC9128296.xml
AMYPred-FRL	amypred-frl	PMC9095707	fulltexts/PMC9095707.xml
AlphaKnot	alphaknot	PMC9252816	fulltexts/PMC9252816.xml
agReg-SNPdb-Plants	agreg-snpdb-plants	PMC9138521	fulltexts/PMC9138521.xml
WebCSEA	webcsea	PMC10359109	fulltexts/PMC10359109.xml
Path2Models	path2models	PMC4228421	fulltexts/PMC4228421.xml
BioModels Database Converters	biomodels_database_converters	PMC4702932	fulltexts/PMC4702932.xml
PrecocityDB	precocitydb	PMC7893021	fulltexts/PMC7893021.xml
MitoHiFi	mitohifi	PMC7497042	fulltexts/PMC7497042.xml
PatternQuery	patternexplorer	PMC4489247	fulltexts/PMC4489247.xml
PatternQuery	patternquery	PMC4489247	fulltexts/PMC4489247.xml
Atomic Charge Calculator II	atomic-charge-calculator-ii	PMC7319571	fulltexts/PMC7319571.xml
BioModels database	biomodels	PMC7145643	fulltexts/PMC7145643.xml
BioModels database	biomodels	PMC2909940	fulltexts/PMC2909940.xml
BioModels database	biomodels	PMC5753244	fulltexts/PMC5753244.xml
NEEMP	neemp	PMC5067907	fulltexts/PMC5067907.xml
FAIRDOM-SEEK	seek_for_science	PMC4702362	fulltexts/PMC4702362.xml
FAIRDOM-SEEK	seek_for_science	PMC5210530	fulltexts/PMC5210530.xml
AEGeAn	aegean	PMC3439248	fulltexts/PMC3439248.xml
Chromeister	chromeister	PMC6635410	fulltexts/PMC6635410.xml
clipper	clipper	PMC3592432	fulltexts/PMC3592432.xml
TEAK	teak	PMC3561980	fulltexts/PMC3561980.xml
hipathia	hipathia	PMC5354899	fulltexts/PMC5354899.xml
NicheNet	NicheNet	PMC6876284	fulltexts/PMC6876284.xml
EPIMUTESTR	epimutestr	PMC9262594	fulltexts/PMC9262594.xml
WashU Epigenome Browser	washu_epigenome_browser	PMC9252771	fulltexts/PMC9252771.xml
ENNGene	enngene	PMC8973509	fulltexts/PMC8973509.xml
ELIXIR-A	elixir-a	PMC9025992	fulltexts/PMC9025992.xml
eDESE	edese	PMC9005191	fulltexts/PMC9005191.xml
eccDNAdb	eccdnadb	PMC9076536	fulltexts/PMC9076536.xml
DualGCN	dualgcn	PMC9011932	fulltexts/PMC9011932.xml
DRUMMER	drummer	PMC9154255	fulltexts/PMC9154255.xml
GNHA	gnha	PMC9007240	fulltexts/PMC9007240.xml
FindIT2	findit2	PMC8988339	fulltexts/PMC8988339.xml
FreeSurfer	freesurfer_suite	PMC8999724	fulltexts/PMC8999724.xml
Gene-SCOUT	gene-scout	PMC9071452	fulltexts/PMC9071452.xml
GenomicDistributions	genomicdistributions	PMC9003978	fulltexts/PMC9003978.xml
GESS v2	gess_v2	PMC9037956	fulltexts/PMC9037956.xml
GrainGenes	graingenes	PMC8998097	fulltexts/PMC8998097.xml
GraPES	grapes	PMC9252806	fulltexts/PMC9252806.xml
Graph Mapping	graph_mapping	PMC9918571	fulltexts/PMC9918571.xml
GraphReg	graphreg	PMC9104700	fulltexts/PMC9104700.xml
invertebratefungi	invertebratefungi	PMC9216569	fulltexts/PMC9216569.xml
HORDB	hordb	PMC9039076	fulltexts/PMC9039076.xml
HUBDesign	hubdesign	PMC9017208	fulltexts/PMC9017208.xml
human-virus PPIs	human-virus_ppis	PMC8924640	fulltexts/PMC8924640.xml
ChemTastesDB	chemtastesdb	PMC8991844	fulltexts/PMC8991844.xml
idpr	idpr	PMC9015136	fulltexts/PMC9015136.xml
INPUT	input	PMC8933636	fulltexts/PMC8933636.xml
KEMET	kemet	PMC8976094	fulltexts/PMC8976094.xml
LinDA	linda	PMC9012043	fulltexts/PMC9012043.xml
LoopGrafter	loopgrafter	PMC9252738	fulltexts/PMC9252738.xml
LPInsider	lpinsider	PMC9013167	fulltexts/PMC9013167.xml
MARACAS	maracas	PMC8973887	fulltexts/PMC8973887.xml
MarcoPolo	marcopolo	PMC9262626	fulltexts/PMC9262626.xml
mbDenoise	mbdenoise	PMC9011970	fulltexts/PMC9011970.xml
MCCL	mccl	PMC9005200	fulltexts/PMC9005200.xml
miRAGDB	miragdb	PMC8987502	fulltexts/PMC8987502.xml
MiRKAT-MC	mirkat-mc	PMC9010828	fulltexts/PMC9010828.xml
MOET	moet	PMC8982048	fulltexts/PMC8982048.xml
mtTB	mttb	PMC8982078	fulltexts/PMC8982078.xml
MutCov	mutcov	PMC8993498	fulltexts/PMC8993498.xml
MVIB	mvib	PMC9022840	fulltexts/PMC9022840.xml
Nano2NGS-Muta	nano2ngs-muta	PMC9022462	fulltexts/PMC9022462.xml
NanoForms	nanoforms	PMC8973472	fulltexts/PMC8973472.xml
NeuroBlu	neuroblu	PMC9036423	fulltexts/PMC9036423.xml
NeuroXAI	neuroxai	PMC9463287	fulltexts/PMC9463287.xml
Nextcast	nextcast	PMC8956870	fulltexts/PMC8956870.xml
NHCCDB	nhccdb	PMC9029197	fulltexts/PMC9029197.xml
NIFtHool	nifthool	PMC8956849	fulltexts/PMC8956849.xml
OCAT	ocat	PMC9019955	fulltexts/PMC9019955.xml
OMERO	omero_image	PMC9171289	fulltexts/PMC9171289.xml
OMERO	omero	PMC9171289	fulltexts/PMC9171289.xml
openMHA	openmha	PMC9022875	fulltexts/PMC9022875.xml
Opfi	opfi	PMC9017871	fulltexts/PMC9017871.xml
OSgc	osgc	PMC8965707	fulltexts/PMC8965707.xml
OSPred tool	ospred_tool	PMC9067362	fulltexts/PMC9067362.xml
Pagoo	pagoo	PMC9017228	fulltexts/PMC9017228.xml
Panama	panama	PMC8959878	fulltexts/PMC8959878.xml
PandemonCAT	pandemoncat	PMC9029369	fulltexts/PMC9029369.xml
Pangolin	pangolin	PMC9022248	fulltexts/PMC9022248.xml
PatchMAN	patchman	PMC9170164	fulltexts/PMC9170164.xml
patcHwork	patchwork_protein	PMC9252814	fulltexts/PMC9252814.xml
DP5	dp5	PMC8943899	fulltexts/PMC8943899.xml
DNAzymeBuilder	dnazymebuilder	PMC9252740	fulltexts/PMC9252740.xml
DISTEMA	distema	PMC9019949	fulltexts/PMC9019949.xml
DiMeLo-seq	dimelo-seq	PMC9189060	fulltexts/PMC9189060.xml
Pentad	pentad	PMC8976968	fulltexts/PMC8976968.xml
PortfolioDiet.app	portfoliodiet.app	PMC9073604	fulltexts/PMC9073604.xml
PROBC	probc	PMC8994916	fulltexts/PMC8994916.xml
PSRR	psrr	PMC8979021	fulltexts/PMC8979021.xml
PSSMCOOL	pssmcool	PMC8977839	fulltexts/PMC8977839.xml
PyLEnM	pylenm	PMC9069689	fulltexts/PMC9069689.xml
PyToxo	pytoxo	PMC8977015	fulltexts/PMC8977015.xml
QRNAstruct	qrnastruct	PMC9303433	fulltexts/PMC9303433.xml
REIA	reia	PMC8990463	fulltexts/PMC8990463.xml
RODAN	rodan	PMC9020074	fulltexts/PMC9020074.xml
scAAnet	scaanet	PMC9007392	fulltexts/PMC9007392.xml
scLR	sclr	PMC9191214	fulltexts/PMC9191214.xml
SelEnergyPerm	selenergyperm	PMC8978828	fulltexts/PMC8978828.xml
SGII	sgii	PMC8978670	fulltexts/PMC8978670.xml
SIEVE	sieve	PMC8974938	fulltexts/PMC8974938.xml
SIMPA	simpa	PMC8978263	fulltexts/PMC8978263.xml
SIMSI-Transfer	simsi-transfer	PMC9389303	fulltexts/PMC9389303.xml
SMART	smart_r	PMC9070730	fulltexts/PMC9070730.xml
SPOROS	sporos	PMC9004739	fulltexts/PMC9004739.xml
SRIQ	sriq	PMC9010551	fulltexts/PMC9010551.xml
SSH2.0	ssh2.0	PMC8965096	fulltexts/PMC8965096.xml
EnrichNet	enrichnet	PMC3436816	fulltexts/PMC3436816.xml
PathExpand	pathexpand	PMC3017081	fulltexts/PMC3017081.xml
TopoGSA	topogsa	PMC2859135	fulltexts/PMC2859135.xml
phantompeakqualtools	phantompeakqualtools	PMC3931556	fulltexts/PMC3931556.xml
phantompeakqualtools	phantompeakqualtools	PMC2597701	fulltexts/PMC2597701.xml
phantompeakqualtools	phantompeakqualtools	PMC3431496	fulltexts/PMC3431496.xml
NORINE	NORINE	PMC7145658	fulltexts/PMC7145658.xml
NORINE	NORINE	PMC4702827	fulltexts/PMC4702827.xml
NORINE	NORINE	PMC2238963	fulltexts/PMC2238963.xml
NORINE	NORINE	PMC2674430	fulltexts/PMC2674430.xml
NORINE	NORINE	PMC5640699	fulltexts/PMC5640699.xml
ArrayMining.net	arraymining.net	PMC2776026	fulltexts/PMC2776026.xml
RepExplore	repexplore	PMC4481852	fulltexts/PMC4481852.xml
PathVar	pathvarweb	PMC3268235	fulltexts/PMC3268235.xml
DICODerma	dicoderma	PMC9054111	fulltexts/PMC9054111.xml
DEPhT	depht	PMC9303363	fulltexts/PMC9303363.xml
DelFTa	delfta	PMC9093086	fulltexts/PMC9093086.xml
DEIMoS	deimos	PMC9047447	fulltexts/PMC9047447.xml
DeepSpectrumLite	deepspectrumlite	PMC8969434	fulltexts/PMC8969434.xml
DeepRepeat	deeprepeat	PMC9052667	fulltexts/PMC9052667.xml
DEEP	deep_hyperscanning	PMC8980555	fulltexts/PMC8980555.xml
DEEP	deep	PMC8980555	fulltexts/PMC8980555.xml
deCS	decs	PMC10626171	fulltexts/PMC10626171.xml
Decosus	decosus	PMC9011041	fulltexts/PMC9011041.xml
Darling	darling	PMC9028073	fulltexts/PMC9028073.xml
DarkCideS	darkcides	PMC8983664	fulltexts/PMC8983664.xml
D3AI-CoV	d3ai-cov	PMC9310271	fulltexts/PMC9310271.xml
CSSR	cssr	PMC8972804	fulltexts/PMC8972804.xml
CSDB	csdb	PMC8968703	fulltexts/PMC8968703.xml
COVID-Profiler	covid-profiler	PMC9012066	fulltexts/PMC9012066.xml
COVID-opt-aiNet	covid-opt-ainet	PMC9015255	fulltexts/PMC9015255.xml
COVID-19 GPH	covid-19_gph	PMC9035978	fulltexts/PMC9035978.xml
classifieRc	classifierc	PMC8974006	fulltexts/PMC8974006.xml
CLAffinity	claffinity	PMC9131445	fulltexts/PMC9131445.xml
CIME	cime	PMC8981840	fulltexts/PMC8981840.xml
CHAPAO	chapao	PMC9015123	fulltexts/PMC9015123.xml
cgmquantify	cgmquantify	PMC8901031	fulltexts/PMC8901031.xml
CCDB	ccdb	PMC9195052	fulltexts/PMC9195052.xml
CCDB	ccdb_chemical	PMC9195052	fulltexts/PMC9195052.xml
CardiSort	cardisort	PMC9381634	fulltexts/PMC9381634.xml
BSCM2TDb	bscm2tdb	PMC8965078	fulltexts/PMC8965078.xml
BreakAlign	breakalign	PMC9013057	fulltexts/PMC9013057.xml
BPPRC	bpprc	PMC9216523	fulltexts/PMC9216523.xml
BMC Caller	bmc_caller	PMC9052549	fulltexts/PMC9052549.xml
bletl	bletl	PMC8961055	fulltexts/PMC8961055.xml
BivRec	bivrec	PMC8978432	fulltexts/PMC8978432.xml
BiTSC2	bitsc2	PMC9116244	fulltexts/PMC9116244.xml
BioALBERT	bioalbert	PMC9022356	fulltexts/PMC9022356.xml
BinMat	binmat	PMC8933389	fulltexts/PMC8933389.xml
automRm	automrm	PMC9047440	fulltexts/PMC9047440.xml
BLAST	blast	PMC5013910	fulltexts/PMC5013910.xml
BLAST	blast	PMC2447716	fulltexts/PMC2447716.xml
BLAST	blast	PMC3692093	fulltexts/PMC3692093.xml
STdeconvolve	stdeconvolve	PMC9055051	fulltexts/PMC9055051.xml
Steer nDetect	steer_ndetect	PMC9154219	fulltexts/PMC9154219.xml
SUITOR	suitor	PMC9009674	fulltexts/PMC9009674.xml
SvAnna	svanna	PMC9047340	fulltexts/PMC9047340.xml
SwissBioPics	swissbiopics	PMC9216577	fulltexts/PMC9216577.xml
TE Density	te_density	PMC9004194	fulltexts/PMC9004194.xml
TIDD	tidd	PMC8969291	fulltexts/PMC8969291.xml
Tiglon	tiglon	PMC8958329	fulltexts/PMC8958329.xml
ToPP	topp	PMC9035726	fulltexts/PMC9035726.xml
AutoCoV	autocov	PMC9036508	fulltexts/PMC9036508.xml
ATHENA	athena	PMC9154280	fulltexts/PMC9154280.xml
ALFATClust	alfatclust	PMC8969259	fulltexts/PMC8969259.xml
Gromacs	gromacs	PMC5042102	fulltexts/PMC5042102.xml
CHARMM-GUI	CHARMM-GUI	PMC4712441	fulltexts/PMC4712441.xml
I-TASSER	i-tasser	PMC4489253	fulltexts/PMC4489253.xml
I-TASSER	i-tasser	PMC8336924	fulltexts/PMC8336924.xml
SWISS-MODEL	swiss_model	PMC1347419	fulltexts/PMC1347419.xml
SWISS-MODEL	swiss_model	PMC4086089	fulltexts/PMC4086089.xml
SWISS-MODEL	swiss_model	PMC6030848	fulltexts/PMC6030848.xml
SWISS-MODEL	swiss_model	PMC5210589	fulltexts/PMC5210589.xml
Chimera	chimera	PMC1570152	fulltexts/PMC1570152.xml
Chimera	chimera	PMC1368656	fulltexts/PMC1368656.xml
Chimera	chimera	PMC4086125	fulltexts/PMC4086125.xml
ViterBrain	viterbrain	PMC9038756	fulltexts/PMC9038756.xml
WSDL-AD	wsdl-ad	PMC9037749	fulltexts/PMC9037749.xml
TissUUmaps	tissuumaps	PMC7520034	fulltexts/PMC7520034.xml
MultiBaC	multibac	PMC9048667	fulltexts/PMC9048667.xml
NeatMS	neatms	PMC8969107	fulltexts/PMC8969107.xml
NP Analyst	np_analyst	PMC8874762	fulltexts/PMC8874762.xml
OMARU	omaru	PMC8900191	fulltexts/PMC8900191.xml
Open Lab	open_lab	PMC9729124	fulltexts/PMC9729124.xml
PDFDataExtractor	pdfdataextractor	PMC9049592	fulltexts/PMC9049592.xml
PentUnFOLD	pentunfold	PMC8924573	fulltexts/PMC8924573.xml
EggNOG-mapper	eggnog-mapper	PMC5210662	fulltexts/PMC5210662.xml
EggNOG-mapper	eggnog-mapper	PMC5850834	fulltexts/PMC5850834.xml
EggNOG-mapper	eggnog-mapper	PMC8662613	fulltexts/PMC8662613.xml
UFBoot2	ufboot2	PMC5850222	fulltexts/PMC5850222.xml
UFBoot2	ufboot2	PMC3670741	fulltexts/PMC3670741.xml
GTDB	GTDB	PMC8728215	fulltexts/PMC8728215.xml
GTDB	pub2tools2020__gtdb	PMC8728215	fulltexts/PMC8728215.xml
PhosVarDeep	phosvardeep	PMC8929166	fulltexts/PMC8929166.xml
PhyCovA	phycova	PMC8922167	fulltexts/PMC8922167.xml
phytochemdb	phytochemdb	PMC9255273	fulltexts/PMC9255273.xml
PlasticDB	plasticdb	PMC9216477	fulltexts/PMC9216477.xml
MetaBAT 2	MetaBAT_2	PMC6662567	fulltexts/PMC6662567.xml
MetaBAT 2	MetaBAT_2	PMC4556158	fulltexts/PMC4556158.xml
ProbeInterface	probeinterface	PMC8887962	fulltexts/PMC8887962.xml
PSnpBind	psnpbind	PMC8886843	fulltexts/PMC8886843.xml
PSS	pss_r	PMC8888259	fulltexts/PMC8888259.xml
PSS	pss-membrane	PMC8888259	fulltexts/PMC8888259.xml
PSS	pss	PMC8888259	fulltexts/PMC8888259.xml
MR-Base	MR-Base	PMC6694718	fulltexts/PMC6694718.xml
MR-Base	MR-Base	PMC5976434	fulltexts/PMC5976434.xml
RadLex	radlex	PMC8944106	fulltexts/PMC8944106.xml
RapidHRV	rapidhrv	PMC8957280	fulltexts/PMC8957280.xml
RealNeuralNetworks.jl	realneuralnetworks.jl	PMC8924549	fulltexts/PMC8924549.xml
RestraintMaker	restraintmaker	PMC8994745	fulltexts/PMC8994745.xml
RevUP	revup	PMC9048665	fulltexts/PMC9048665.xml
RNAspider	rnaspider	PMC9252836	fulltexts/PMC9252836.xml
Rtivity	rtivity	PMC8907194	fulltexts/PMC8907194.xml
RWD-Cockpit	rwd-cockpit	PMC9627468	fulltexts/PMC9627468.xml
SHELX	shelx	PMC4294323	fulltexts/PMC4294323.xml
SHELX	shelx	PMC2852312	fulltexts/PMC2852312.xml
GENCODE	GENCODE	PMC6323946	fulltexts/PMC6323946.xml
GENCODE	GENCODE	PMC3431492	fulltexts/PMC3431492.xml
GENCODE	GENCODE	PMC7778937	fulltexts/PMC7778937.xml
GENCODE	GENCODE	PMC3431493	fulltexts/PMC3431493.xml
ANNOVAR	annovar	PMC2938201	fulltexts/PMC2938201.xml
GWAS catalog	gwas_catalog	PMC3965119	fulltexts/PMC3965119.xml
GWAS catalog	gwas_catalog	PMC5210590	fulltexts/PMC5210590.xml
GWAS catalog	gwas_catalog	PMC6323933	fulltexts/PMC6323933.xml
OMIM	omim	PMC539987	fulltexts/PMC539987.xml
OMIM	omim	PMC4383985	fulltexts/PMC4383985.xml
OMIM	omim	PMC6323937	fulltexts/PMC6323937.xml
OMIM	omim	PMC2686440	fulltexts/PMC2686440.xml
ScType	sctype_app	PMC8913782	fulltexts/PMC8913782.xml
ScType	ScType	PMC8913782	fulltexts/PMC8913782.xml
SDC	sdc	PMC8897669	fulltexts/PMC8897669.xml
SegmentGeometry	segmentgeometry	PMC8919404	fulltexts/PMC8919404.xml
SINAPs	sinaps	PMC8966674	fulltexts/PMC8966674.xml
SISPO	sispo	PMC8896705	fulltexts/PMC8896705.xml
SizeExtractR	sizeextractr	PMC8928875	fulltexts/PMC8928875.xml
SMetABF	smetabf	PMC8947622	fulltexts/PMC8947622.xml
UCSC Genome Browser	ucsc_genome_browser	PMC2808870	fulltexts/PMC2808870.xml
UCSC Genome Browser	ucsc_genome_browser	PMC3245183	fulltexts/PMC3245183.xml
UCSC Genome Browser	ucsc_genome_browser	PMC3245018	fulltexts/PMC3245018.xml
UCSC Genome Browser	ucsc_genome_browser	PMC2238835	fulltexts/PMC2238835.xml
UCSC Genome Browser	ucsc_genome_browser	PMC1347506	fulltexts/PMC1347506.xml
UCSC Genome Browser	ucsc_genome_browser	PMC2686463	fulltexts/PMC2686463.xml
UCSC Genome Browser	ucsc_genome_browser	PMC3964947	fulltexts/PMC3964947.xml
UCSC Genome Browser	ucsc_genome_browser	PMC4383971	fulltexts/PMC4383971.xml
UCSC Genome Browser	ucsc_genome_browser	PMC4702902	fulltexts/PMC4702902.xml
UCSC Genome Browser	ucsc_genome_browser	PMC5210591	fulltexts/PMC5210591.xml
UCSC Genome Browser	ucsc_genome_browser	PMC6323953	fulltexts/PMC6323953.xml
UCSC Genome Browser	ucsc_genome_browser	PMC3531082	fulltexts/PMC3531082.xml
UCSC Genome Browser	ucsc_genome_browser	PMC3242726	fulltexts/PMC3242726.xml
StrainGE	strainge	PMC8900328	fulltexts/PMC8900328.xml
SynBio2Easy	synbio2easy	PMC8944294	fulltexts/PMC8944294.xml
TADA	tada_cnv	PMC8886976	fulltexts/PMC8886976.xml
TADA	tada-amplicon	PMC8886976	fulltexts/PMC8886976.xml
TADA	TADA	PMC8886976	fulltexts/PMC8886976.xml
TADreg	tadreg	PMC8892791	fulltexts/PMC8892791.xml
TIL classification	til_classification	PMC8889499	fulltexts/PMC8889499.xml
Totoro	totoro	PMC8905348	fulltexts/PMC8905348.xml
1000Genomes	1000genomes	PMC4750478	fulltexts/PMC4750478.xml
1000Genomes	1000genomes	PMC4617611	fulltexts/PMC4617611.xml
1000Genomes	1000genomes	PMC3498066	fulltexts/PMC3498066.xml
CADD	cadd_phred	PMC3992975	fulltexts/PMC3992975.xml
CADD	cadd_phred	PMC6323892	fulltexts/PMC6323892.xml
CADD	cadd_phred	PMC7901104	fulltexts/PMC7901104.xml
HaploReg	HaploReg	PMC3245002	fulltexts/PMC3245002.xml
UniProt Reference Clusters (UniRef)	uniref	PMC4375400	fulltexts/PMC4375400.xml
KLIFS	klifs	PMC7778968	fulltexts/PMC7778968.xml
KLIFS	klifs	PMC4702798	fulltexts/PMC4702798.xml
MOVIS	movis	PMC8886009	fulltexts/PMC8886009.xml
MoRF-FUNCpred	morf-funcpred	PMC8957949	fulltexts/PMC8957949.xml
MIrROR	mirror	PMC9045266	fulltexts/PMC9045266.xml
M3Cs	m3cs	PMC9216566	fulltexts/PMC9216566.xml
proMGE	promge	PMC8989519	fulltexts/PMC8989519.xml
MetaPopR	metapopr	PMC8922842	fulltexts/PMC8922842.xml
Transgene-design	transgene-design	PMC9048660	fulltexts/PMC9048660.xml
TraSig	trasig	PMC8900372	fulltexts/PMC8900372.xml
VectorMap-GR	vectormap-gr	PMC8906066	fulltexts/PMC8906066.xml
XNAT-PIC	xnat-pic	PMC9485318	fulltexts/PMC9485318.xml
XSim	xsim	PMC8982375	fulltexts/PMC8982375.xml
Meet-URO	meet-uro	PMC8883304	fulltexts/PMC8883304.xml
JPA	jpa	PMC8952385	fulltexts/PMC8952385.xml
iThermo	ithermo	PMC8902591	fulltexts/PMC8902591.xml
UniProt	uniprot	PMC7778908	fulltexts/PMC7778908.xml
UniProt	uniprot	PMC3245120	fulltexts/PMC3245120.xml
UniProt	uniprot	PMC2686606	fulltexts/PMC2686606.xml
UniProt	uniprot	PMC2808944	fulltexts/PMC2808944.xml
UniProt	uniprot	PMC540024	fulltexts/PMC540024.xml
UniProt	uniprot	PMC1669721	fulltexts/PMC1669721.xml
UniProt	uniprot	PMC1347523	fulltexts/PMC1347523.xml
UniProt	uniprot	PMC2238893	fulltexts/PMC2238893.xml
UniProt	uniprot	PMC3070428	fulltexts/PMC3070428.xml
UniProt	uniprot	PMC6323992	fulltexts/PMC6323992.xml
UniProt	uniprot	PMC5210571	fulltexts/PMC5210571.xml
UniProt	uniprot	PMC5861450	fulltexts/PMC5861450.xml
UniProt	uniprot	PMC3531094	fulltexts/PMC3531094.xml
Simple modular architecture research tool (SMART)	smart	PMC4384020	fulltexts/PMC4384020.xml
Simple modular architecture research tool (SMART)	smart	PMC5753352	fulltexts/PMC5753352.xml
Simple modular architecture research tool (SMART)	smart	PMC1347442	fulltexts/PMC1347442.xml
Simple modular architecture research tool (SMART)	smart	PMC2686533	fulltexts/PMC2686533.xml
Simple modular architecture research tool (SMART)	smart	PMC3245027	fulltexts/PMC3245027.xml
Blast2GO	blast2go	PMC2425479	fulltexts/PMC2425479.xml
Anvio	anvio	PMC4614810	fulltexts/PMC4614810.xml
NCBI Resources	ncbi_resources	PMC2808881	fulltexts/PMC2808881.xml
NCBI Resources	ncbi_resources	PMC3013733	fulltexts/PMC3013733.xml
NCBI Resources	ncbi_resources	PMC3245031	fulltexts/PMC3245031.xml
NCBI Resources	ncbi_resources	PMC540016	fulltexts/PMC540016.xml
NCBI Resources	ncbi_resources	PMC1781113	fulltexts/PMC1781113.xml
NCBI Resources	ncbi_resources	PMC2238880	fulltexts/PMC2238880.xml
NCBI Resources	ncbi_resources	PMC4702911	fulltexts/PMC4702911.xml
NCBI Resources	ncbi_resources	PMC5753372	fulltexts/PMC5753372.xml
NCBI Resources	ncbi_resources	PMC6323993	fulltexts/PMC6323993.xml
NCBI Resources	ncbi_resources	PMC5210554	fulltexts/PMC5210554.xml
pilon	pilon	PMC4237348	fulltexts/PMC4237348.xml
Trinity	trinity	PMC3571712	fulltexts/PMC3571712.xml
InterPro	interpro	PMC5210578	fulltexts/PMC5210578.xml
InterPro	interpro	PMC7778928	fulltexts/PMC7778928.xml
InterPro	interpro	PMC3245097	fulltexts/PMC3245097.xml
InterPro	interpro	PMC4383996	fulltexts/PMC4383996.xml
InterPro	interpro	PMC2686546	fulltexts/PMC2686546.xml
InterPro	interpro	PMC1899100	fulltexts/PMC1899100.xml
InterPro	interpro	PMC540060	fulltexts/PMC540060.xml
InterPro	interpro	PMC6323941	fulltexts/PMC6323941.xml
Chloroplot	chloroplot	PMC7545089	fulltexts/PMC7545089.xml
interep	interep	PMC8950762	fulltexts/PMC8950762.xml
iLaminaRGeneVis	ilaminargenevis	PMC8907970	fulltexts/PMC8907970.xml
iCn3D	icn3d	PMC8892267	fulltexts/PMC8892267.xml
HyperChIP	hyperchip	PMC8883642	fulltexts/PMC8883642.xml
HLA3D	hla3d	PMC9116210	fulltexts/PMC9116210.xml
HiCARN	hicarn	PMC9048669	fulltexts/PMC9048669.xml
hCoronavirusesDB	hcoronavirusesdb	PMC9216473	fulltexts/PMC9216473.xml
HAM-ART	ham-art	PMC8947609	fulltexts/PMC8947609.xml
GTQC	gtqc	PMC8922302	fulltexts/PMC8922302.xml
GraSR	grasr	PMC8982879	fulltexts/PMC8982879.xml
GOntoSim	gontosim	PMC8907294	fulltexts/PMC8907294.xml
GenRisk	genrisk	PMC9048672	fulltexts/PMC9048672.xml
GeneCup	genecup	PMC9073678	fulltexts/PMC9073678.xml
FusionAI	fusionai	PMC8892011	fulltexts/PMC8892011.xml
FishSizer	fishsizer	PMC8928902	fulltexts/PMC8928902.xml
FibROAD	fibroad	PMC9216539	fulltexts/PMC9216539.xml
Explora-VR	explora-vr	PMC8920064	fulltexts/PMC8920064.xml
ExceS-A	exces-a	PMC9069663	fulltexts/PMC9069663.xml
EnsembleFam	ensemblefam	PMC8919565	fulltexts/PMC8919565.xml
ELF-DPC	elf-dpc	PMC8908451	fulltexts/PMC8908451.xml
E-Volve	e-volve	PMC8953562	fulltexts/PMC8953562.xml
DSDBASE	dsdbase	PMC9216586	fulltexts/PMC9216586.xml
DrGA	drga	PMC8897886	fulltexts/PMC8897886.xml
