name	biotoolsID	pubmedid	pubmedcid	link
Biomappings	biomappings	36916735	PMC10076045	fulltexts/PMC10076045.xml
AVA-Net	ava-net	37069396	PMC10110614	fulltexts/PMC10110614.xml
PomBase	pombase	32353878	PMC7192550	fulltexts/PMC7192550.xml
PomBase	pombase	35100366	PMC9209812	fulltexts/PMC9209812.xml
scDHMap	scdhmap	36849204	PMC10069463	fulltexts/PMC10069463.xml
BridgeDb	bridgedb	20047655	PMC2824678	fulltexts/PMC2824678.xml
3D PHOVIS	3d-phovis	32211292	PMC7082691	fulltexts/PMC7082691.xml
NRA-Tool	nra-tool	NA	PMC7714368	fulltexts/PMC7714368.xml
ADMETopt2	admetopt2	36941726	PMC10029263	fulltexts/PMC10029263.xml
BatCount	batcount	36928828	PMC10019661	fulltexts/PMC10019661.xml
BLEND	blend	36685727	PMC9853099	fulltexts/PMC9853099.xml
CASBERT	casbert	36865672	PMC9971925	fulltexts/PMC9971925.xml
ChemWalker	chemwalker	36864626	PMC9991053	fulltexts/PMC9991053.xml
GBMdeconvoluteR	gbmdeconvoluter	36689332	PMC10326489	fulltexts/PMC10326489.xml
GlyLES	glyles	36959676	PMC10035253	fulltexts/PMC10035253.xml
Grad-seq	grad-seq_web	NA	PMC10117718	fulltexts/PMC10117718.xml
kegg_pull	kegg_pull	36870946	PMC9985241	fulltexts/PMC9985241.xml
PhysiCOOL	physicool	36949818	PMC10027115	fulltexts/PMC10027115.xml
PlantTribes	planttribes	36798801	PMC9928214	fulltexts/PMC9928214.xml
plexDIA	plexdia	36735898	PMC9992289	fulltexts/PMC9992289.xml
TCR_Explore	tcr_explore	36814721	PMC9939424	fulltexts/PMC9939424.xml
JumpCount	jumpcount	36926862	PMC10100533	fulltexts/PMC10100533.xml
RiboDetector	ribodetector	NA	PMC9177968	fulltexts/PMC9177968.xml
aRgus	argus	36789265	PMC9900257	fulltexts/PMC9900257.xml
ClonalTree	clonaltree_b_cell	36849917	PMC9972711	fulltexts/PMC9972711.xml
COOBoostR	cooboostr	36676020	PMC9865194	fulltexts/PMC9865194.xml
DeepSelectNet	deepselectnet	36709261	PMC9883605	fulltexts/PMC9883605.xml
EdgeAlign	edgealign	36797269	PMC9935504	fulltexts/PMC9935504.xml
EMPIAR	empiar	36440762	PMC9825465	fulltexts/PMC9825465.xml
GENLIB	genlib	25971991	PMC4431039	fulltexts/PMC4431039.xml
GENLIB	genlib	36929931	PMC10049784	fulltexts/PMC10049784.xml
hgtseq	hgtseq	36498841	PMC9738810	fulltexts/PMC9738810.xml
IntestLine	intestline	36943334	PMC10081871	fulltexts/PMC10081871.xml
humann	humann	NA	PMC8096432	fulltexts/PMC8096432.xml
IQuery	iquery	36882166	PMC10023220	fulltexts/PMC10023220.xml
LapTrack	laptrack	36495181	PMC9825786	fulltexts/PMC9825786.xml
PALMO	palmo	36973282	PMC10041512	fulltexts/PMC10041512.xml
Peaksat	peaksat	36698077	PMC9878872	fulltexts/PMC9878872.xml
PHANTASM	phantasm	36938868	PMC10123096	fulltexts/PMC10123096.xml
StageWise	stagewise	36949348	PMC10033618	fulltexts/PMC10033618.xml
TIVAN-indel	tivan-indel	36707993	PMC9900211	fulltexts/PMC9900211.xml
Treenome Browser	treenome_browser	36453872	PMC9805588	fulltexts/PMC9805588.xml
ViralVar	viralvar	36560718	PMC9781208	fulltexts/PMC9781208.xml
XSMILES	xsmiles	36609340	PMC9817292	fulltexts/PMC9817292.xml
AHoJ: Apo Holo Protein Search	ahoj	36282546	PMC9750100	fulltexts/PMC9750100.xml
bayroot	bayroot	36632480	PMC9825830	fulltexts/PMC9825830.xml
Bio-Epidemiology-NER	bio-epidemiology-ner	36812589	PMC9931203	fulltexts/PMC9931203.xml
differentiable BTR	differentiable_btr	36599879	PMC9813222	fulltexts/PMC9813222.xml
DR-detector	dr-detector	36425113	PMC9681494	fulltexts/PMC9681494.xml
halodata	halodata	36912639	PMC10134880	fulltexts/PMC10134880.xml
HexSE	hexse	36846827	PMC9949996	fulltexts/PMC9949996.xml
IBRAP	ibrap	36847692	PMC10025434	fulltexts/PMC10025434.xml
Image-seq	image-seq	36424441	PMC9718684	fulltexts/PMC9718684.xml
MSstatsPTM	msstatsptm	36496144	PMC9860394	fulltexts/PMC9860394.xml
NeMO Archive	nemo_archive	36318260	PMC9825473	fulltexts/PMC9825473.xml
PhysiCell	PhysiCell	29474446	PMC5841829	fulltexts/PMC5841829.xml
PhysiCell	PhysiCell	31497314	PMC6690424	fulltexts/PMC6690424.xml
PhysiPKPD	physipkpd	36950142	PMC10027063	fulltexts/PMC10027063.xml
PICKLES	pickles	36350677	PMC9825567	fulltexts/PMC9825567.xml
RNAlight	rnalight	36464487	PMC9851306	fulltexts/PMC9851306.xml
RosettaDDGPrediction	rosettaddgprediction	36461907	PMC9795540	fulltexts/PMC9795540.xml
SatelliteFinder	satellitefinder	36869669	PMC10085698	fulltexts/PMC10085698.xml
seeker	seeker_r	36389425	PMC9648347	fulltexts/PMC9648347.xml
Seq2Neo	seq2neo	36232923	PMC9569519	fulltexts/PMC9569519.xml
SIMBSIG	simbsig	36610707	PMC9825260	fulltexts/PMC9825260.xml
SpecVar	specvar	36525361	PMC9810332	fulltexts/PMC9810332.xml
Viroscope	viroscope	36338106	PMC9634423	fulltexts/PMC9634423.xml
AcaFinder	acafinder	36413017	PMC9765179	fulltexts/PMC9765179.xml
Aldy 4	aldy_4	36657977	PMC9977157	fulltexts/PMC9977157.xml
AlphaPulldown	alphapulldown	36413069	PMC9805587	fulltexts/PMC9805587.xml
ARAX	arax	36752514	PMC10027432	fulltexts/PMC10027432.xml
BuscoPhylo	buscophylo	36253435	PMC9576783	fulltexts/PMC9576783.xml
DEET	deet	36694664	PMC9869326	fulltexts/PMC9869326.xml
Fast4DReg	fast4dreg	36727532	PMC10022679	fulltexts/PMC10022679.xml
FAVOR	favor	36350676	PMC9825437	fulltexts/PMC9825437.xml
Flnc	flnc	36287122	PMC9607125	fulltexts/PMC9607125.xml
LambdaPP	lambdapp	36454227	PMC9793974	fulltexts/PMC9793974.xml
Magnetique	magnetique	36345035	PMC9641957	fulltexts/PMC9641957.xml
MARVEL	marvel	36631981	PMC10018366	fulltexts/PMC10018366.xml
node2vec+	node2vecplus	36688699	PMC9891245	fulltexts/PMC9891245.xml
NORMAN-SLE	norman-sle	36284750	PMC9587084	fulltexts/PMC9587084.xml
PEMT	pemt	36322820	PMC9805556	fulltexts/PMC9805556.xml
PrioriTree	prioritree	36592035	PMC9841403	fulltexts/PMC9841403.xml
promor	promor	36922981	PMC10010602	fulltexts/PMC10010602.xml
ProtCAD	protcad	36300618	PMC9825537	fulltexts/PMC9825537.xml
RiboXYZ	riboxyz	36305870	PMC9825457	fulltexts/PMC9825457.xml
Sensbio	sensbio	36855083	PMC9972687	fulltexts/PMC9972687.xml
Syntenet	syntenet	36539202	PMC9825758	fulltexts/PMC9825758.xml
TSNAdb	tsnadb	36209954	PMC10626054	fulltexts/PMC10626054.xml
UFCG	ufcg	36271795	PMC9825530	fulltexts/PMC9825530.xml
iSC MEB	isc_meb	36845201	PMC9945056	fulltexts/PMC9945056.xml
Isocompy	isocompy	36732615	PMC9895077	fulltexts/PMC9895077.xml
ITDetect	itdetect	36823555	PMC9951415	fulltexts/PMC9951415.xml
iVirus	ivirus	36765102	PMC9723767	fulltexts/PMC9723767.xml
ixrd_simulator	ixrd_simulator	36777138	PMC9901924	fulltexts/PMC9901924.xml
KEGG_Extractor	kegg_extractor	36833314	PMC9956942	fulltexts/PMC9956942.xml
KGCN_NFM	kgcn_nfm	36771157	PMC9919258	fulltexts/PMC9919258.xml
KIP	kip	36815050	PMC9939366	fulltexts/PMC9939366.xml
L3N	l3n	36814208	PMC9945744	fulltexts/PMC9945744.xml
LDA-DC	lda-dc	36823548	PMC9948385	fulltexts/PMC9948385.xml
LDmat	ldmat	36794924	PMC9969815	fulltexts/PMC9969815.xml
LncCat	lnccat	36824229	PMC9941877	fulltexts/PMC9941877.xml
LuxHMM	luxhmm	36810075	PMC9945676	fulltexts/PMC9945676.xml
M2REMAP	m2remap	36805623	PMC9940625	fulltexts/PMC9940625.xml
iPRESTO	ipresto	36758069	PMC9946207	fulltexts/PMC9946207.xml
ImmCellFie	immcellfie	NA	PMC9898792	fulltexts/PMC9898792.xml
HuCoPIA	hucopia	36851706	PMC9962590	fulltexts/PMC9962590.xml
HIGH-PPI	high_ppi	36841846	PMC9968329	fulltexts/PMC9968329.xml
HIBLUP	hiblup	36809800	PMC10164590	fulltexts/PMC10164590.xml
HGTphyloDetect	hgtphylodetect	36752380	PMC10025432	fulltexts/PMC10025432.xml
haptools	haptools	36847450	PMC9991497	fulltexts/PMC9991497.xml
GReNaDIne	grenadine	36833196	PMC9957546	fulltexts/PMC9957546.xml
GO bench	go_bench	36786404	PMC10132473	fulltexts/PMC10132473.xml
GNN-SOM	gnn_som	36790067	PMC9991054	fulltexts/PMC9991054.xml
maxATAC	maxatac	36719906	PMC9917285	fulltexts/PMC9917285.xml
MCA-UNet	mca-unet	36721640	PMC9884736	fulltexts/PMC9884736.xml
MDSuite	mdsuite	36774469	PMC9921696	fulltexts/PMC9921696.xml
MDTNet	mdtnet	36812612	PMC9931248	fulltexts/PMC9931248.xml
MetaboVariation	metabovariation	36837783	PMC9965648	fulltexts/PMC9965648.xml
MetaCortex	metacortex	36722204	PMC9889960	fulltexts/PMC9889960.xml
MetaDOCK	metadock	36816658	PMC9933224	fulltexts/PMC9933224.xml
metformin	metformin	36781298	PMC9925373	fulltexts/PMC9925373.xml
MiMiCPy	mimicpy	36811959	PMC10015468	fulltexts/PMC10015468.xml
MNNMDA	mnnmda	36824227	PMC9941872	fulltexts/PMC9941872.xml
GAMBIT	gambit_bacterial	36795668	PMC9934365	fulltexts/PMC9934365.xml
GACNNMDA	gacnnmda	36732704	PMC9893988	fulltexts/PMC9893988.xml
G-RANK	g_rank	36818727	PMC9927558	fulltexts/PMC9927558.xml
FungiExpresZ	fungiexpresz	36806894	PMC10025439	fulltexts/PMC10025439.xml
EPViz	epviz	36848345	PMC9970073	fulltexts/PMC9970073.xml
Epicosm	epicosm	36847716	PMC10244036	fulltexts/PMC10244036.xml
ECTO	ecto	36823605	PMC9951428	fulltexts/PMC9951428.xml
ecmtool	ecmtool	36808187	PMC9982354	fulltexts/PMC9982354.xml
DynamicMC	dynamicmc	36728190	PMC9940830	fulltexts/PMC9940830.xml
DrNote	drnote	36812581	PMC9931362	fulltexts/PMC9931362.xml
MPASS	mpass	36730456	PMC9894459	fulltexts/PMC9894459.xml
NanoModeler	nanomodeler	36795071	PMC10018737	fulltexts/PMC10018737.xml
NanoSTR	nanostr	36743210	PMC9889824	fulltexts/PMC9889824.xml
NIAPU	niapu	36727493	PMC9933847	fulltexts/PMC9933847.xml
NMRtist	nmrtist	36723167	PMC9913044	fulltexts/PMC9913044.xml
NSPA	nspa	36818729	PMC9927570	fulltexts/PMC9927570.xml
PALM	palm	36744920	PMC9950853	fulltexts/PMC9950853.xml
PARP1pred	parp1pred	36814851	PMC9939779	fulltexts/PMC9939779.xml
Partea	partea	36812603	PMC9931301	fulltexts/PMC9931301.xml
Patpat	patpat	36744907	PMC9933831	fulltexts/PMC9933831.xml
pdacR	pdacr	36765128	PMC9918476	fulltexts/PMC9918476.xml
petiteFinder	petitefinder	36793007	PMC9930278	fulltexts/PMC9930278.xml
PFresGO	pfresgo	36794913	PMC9978587	fulltexts/PMC9978587.xml
PhageTailFinder	phagetailfinder	36755570	PMC9901426	fulltexts/PMC9901426.xml
pLMSNOSite	plmsnosite	36755242	PMC9909867	fulltexts/PMC9909867.xml
PneumoKITy	pneumokity	36748701	PMC9837567	fulltexts/PMC9837567.xml
polishCLR	polishclr	36792366	PMC9985148	fulltexts/PMC9985148.xml
PredAOT	predaot	36829107	PMC9951537	fulltexts/PMC9951537.xml
prolonged LOS	prolonged_los	36750951	PMC9903472	fulltexts/PMC9903472.xml
PseU-ST	pseu-st	36741328	PMC9892456	fulltexts/PMC9892456.xml
PyVisualFields	pyvisualfields	36745440	PMC9910386	fulltexts/PMC9910386.xml
DRaW	draw	36793010	PMC9931173	fulltexts/PMC9931173.xml
DNAsmart	dnasmart	36851917	PMC9957737	fulltexts/PMC9957737.xml
DISCO+QR	disco_qr	36789293	PMC9923442	fulltexts/PMC9923442.xml
DIMPLE	dimple	36829241	PMC9951526	fulltexts/PMC9951526.xml
DeepTP	deeptp	36768540	PMC9917291	fulltexts/PMC9917291.xml
DeepPheWAS	deepphewas	36744935	PMC10070035	fulltexts/PMC10070035.xml
RALPS	ralps	36825815	PMC9978579	fulltexts/PMC9978579.xml
REPAC	repac	36759904	PMC9912678	fulltexts/PMC9912678.xml
Rho	rho	36735730	PMC9931155	fulltexts/PMC9931155.xml
RMechDB	rmechdb	36799778	PMC9976277	fulltexts/PMC9976277.xml
RNAsmc	rnasmc	36733704	PMC9876829	fulltexts/PMC9876829.xml
SAV-Pred	sav-pred	36768784	PMC9917004	fulltexts/PMC9917004.xml
scBGEDA	scbgeda	36734596	PMC9925104	fulltexts/PMC9925104.xml
DeepCas13	deepcas13	36765063	PMC9912244	fulltexts/PMC9912244.xml
DeepAD	deepad	36815006	PMC9939778	fulltexts/PMC9939778.xml
DCPHA	dcpha	36759692	PMC9911775	fulltexts/PMC9911775.xml
DBDIpy	dbdipy	36786403	PMC9942549	fulltexts/PMC9942549.xml
DaTeR	dater	36752504	PMC10075190	fulltexts/PMC10075190.xml
scGCL	scgcl	36825817	PMC9991516	fulltexts/PMC9991516.xml
ShinyDataSHIELD	shinydatashield	NA	PMC9908040	fulltexts/PMC9908040.xml
SINFONIA	sinfonia	36831270	PMC9954745	fulltexts/PMC9954745.xml
siVAE	sivae	36803416	PMC9940350	fulltexts/PMC9940350.xml
SMAP design	smap_design	36718951	PMC10123101	fulltexts/PMC10123101.xml
Snekmer	snekmer	36789294	PMC9913046	fulltexts/PMC9913046.xml
SpliceAI-visual	spliceai-visual	36765386	PMC9912651	fulltexts/PMC9912651.xml
SPLIT-PIN	split-pin	36792719	PMC9931717	fulltexts/PMC9931717.xml
SPOKE	spoke	36759942	PMC9940622	fulltexts/PMC9940622.xml
SRNS	srns	36776850	PMC9911108	fulltexts/PMC9911108.xml
StrainSelect	strainselect	36814618	PMC9939595	fulltexts/PMC9939595.xml
TIES	ties	36719676	PMC9930115	fulltexts/PMC9930115.xml
TINDL	tindl	36775056	PMC10787192	fulltexts/PMC10787192.xml
TorchDIVA	torchdiva	36800358	PMC9937462	fulltexts/PMC9937462.xml
TransAAP	transaap	36748555	PMC9973855	fulltexts/PMC9973855.xml
UniDoc	unidoc	36734597	PMC9919455	fulltexts/PMC9919455.xml
ViralCC	viralcc	36720887	PMC9889337	fulltexts/PMC9889337.xml
cvlr	cvlr	36726731	PMC9887406	fulltexts/PMC9887406.xml
CTC-5	ctc_5	36747925	PMC9898658	fulltexts/PMC9898658.xml
CSM-Toxin	csm-toxin	36839752	PMC9966851	fulltexts/PMC9966851.xml
cRNAsp12	crnasp12	36835231	PMC9959564	fulltexts/PMC9959564.xml
CRISPRcleanR	crisprcleanr	36814834	PMC9939378	fulltexts/PMC9939378.xml
COVIDScholar	covidscholar	36724184	PMC9891495	fulltexts/PMC9891495.xml
COVIC-DB	covic_db	36763096	PMC9913043	fulltexts/PMC9913043.xml
CoV2-TCR	cov2_tcr	36741787	PMC9882952	fulltexts/PMC9882952.xml
ConanVarvar	conanvarvar	36792982	PMC9930243	fulltexts/PMC9930243.xml
Metabolic Atlas	metabolicatlas	34282017	PMC8325244	fulltexts/PMC8325244.xml
Metabolic Atlas	metabolicatlas	36169223	PMC9825421	fulltexts/PMC9825421.xml
Metabolic Atlas	metabolicatlas	26209309	PMC4513696	fulltexts/PMC4513696.xml
Complet_plus	complet_plus	36785708	PMC9921987	fulltexts/PMC9921987.xml
ComMap	commap	36804670	PMC9960907	fulltexts/PMC9960907.xml
CLAM	clam	36760999	PMC9902936	fulltexts/PMC9902936.xml
Chemistry42	chemistry42	36728505	PMC9930109	fulltexts/PMC9930109.xml
CellPalmSeq	cellpalmseq	36760531	PMC9904442	fulltexts/PMC9904442.xml
CausNet	causnet	36788490	PMC9926787	fulltexts/PMC9926787.xml
Catsnap	catsnap	36751910	PMC10952736	fulltexts/PMC10952736.xml
BipotentR	bipotentr	36745048	PMC9975674	fulltexts/PMC9975674.xml
BioPlex	bioplex	28514442	PMC5531611	fulltexts/PMC5531611.xml
BioPlexPy	bioplexpy	36794911	PMC9978581	fulltexts/PMC9978581.xml
BioPlexPy	bioplexpy	36794911	PMC9978581	fulltexts/PMC9978581.xml
BioPlex	bioplex_R	36794911	PMC9978581	fulltexts/PMC9978581.xml
BioPlex	bioplex_R	36794911	PMC9978581	fulltexts/PMC9978581.xml
BIGKnock	bigknock	36782330	PMC9926792	fulltexts/PMC9926792.xml
ASGARD	asgard	36813801	PMC9945835	fulltexts/PMC9945835.xml
ASC-G4	asc_g4	36794725	PMC10018348	fulltexts/PMC10018348.xml
FINSURF	finsurf	35486646	PMC9094564	fulltexts/PMC9094564.xml
DockNet	docknet	36484688	PMC9825772	fulltexts/PMC9825772.xml
BRANENET	branenet	36245002	PMC9575224	fulltexts/PMC9575224.xml
DECIPHER	DECIPHER_rare_disease	26220709	PMC4832335	fulltexts/PMC4832335.xml
SILVAngs	silvangs	NA	PMC3531112	fulltexts/PMC3531112.xml
SILVAngs	silvangs	NA	PMC3965112	fulltexts/PMC3965112.xml
SILVAngs	silvangs	NA	PMC3389763	fulltexts/PMC3389763.xml
SILVAngs	silvangs	NA	PMC3592464	fulltexts/PMC3592464.xml
GENOMICUS	GENOMICUS	NA	PMC8728260	fulltexts/PMC8728260.xml
GENOMICUS	GENOMICUS	NA	PMC5753199	fulltexts/PMC5753199.xml
GENOMICUS	GENOMICUS	NA	PMC4383929	fulltexts/PMC4383929.xml
GENOMICUS	GENOMICUS	NA	PMC3531091	fulltexts/PMC3531091.xml
GENOMICUS	GENOMICUS	NA	PMC2853686	fulltexts/PMC2853686.xml
PhylDiag	phyldiag	25103980	PMC4155083	fulltexts/PMC4155083.xml
PhylDiag	phyldiag	28671949	PMC5495381	fulltexts/PMC5495381.xml
Virtual Fly Brain	virtual_fly_brain	36776967	PMC9908962	fulltexts/PMC9908962.xml
WMDS.net	wmds.net	36727489	PMC9925106	fulltexts/PMC9925106.xml
Wordom	wordom	36817953	PMC9929209	fulltexts/PMC9929209.xml
Yersiniomics	yersiniomics	36847572	PMC10100798	fulltexts/PMC10100798.xml
FUSTA	fusta	36713287	PMC9875552	fulltexts/PMC9875552.xml
APL_voro	apl_voro	36752505	PMC9969824	fulltexts/PMC9969824.xml
AGORA	agora	36646945	PMC9998269	fulltexts/PMC9998269.xml
Genomicus-metazoa	Genomicus-metazoa	NA	PMC5753199	fulltexts/PMC5753199.xml
Genomicus-metazoa	Genomicus-metazoa	NA	PMC4383929	fulltexts/PMC4383929.xml
Genomicus-metazoa	Genomicus-metazoa	NA	PMC3531091	fulltexts/PMC3531091.xml
Genomicus-metazoa	Genomicus-metazoa	NA	PMC2853686	fulltexts/PMC2853686.xml
4DR-GAN	4dr-gan	36373962	PMC9805574	fulltexts/PMC9805574.xml
AlphaPeptDeep	alphapeptdeep	36433986	PMC9700817	fulltexts/PMC9700817.xml
ArtiaX	artiax	36251681	PMC9667824	fulltexts/PMC9667824.xml
Asteroid	asteroid	36576010	PMC9838317	fulltexts/PMC9838317.xml
ATGO	atgo	36548439	PMC9822105	fulltexts/PMC9822105.xml
COLLAPSE	collapse	36519247	PMC9847082	fulltexts/PMC9847082.xml
CometAnalyser	cometanalyser	36016714	PMC9385450	fulltexts/PMC9385450.xml
Database of protein disorder (DisProt)	disprot	34850135	PMC8728214	fulltexts/PMC8728214.xml
DeepsmirUD	deepsmirud	36768205	PMC9915273	fulltexts/PMC9915273.xml
Duet	duet_sequencing	36344913	PMC9639287	fulltexts/PMC9639287.xml
EvAM-Tools	evam-tools	36287062	PMC9750106	fulltexts/PMC9750106.xml
FiLT3r	filt3r	36307762	PMC9617311	fulltexts/PMC9617311.xml
GMWI-webtool	gmwi-webtool	36707995	PMC9897175	fulltexts/PMC9897175.xml
netANOVA	netanova	36738256	PMC10025436	fulltexts/PMC10025436.xml
NRN-EZ	nrn-ez	36627356	PMC9832141	fulltexts/PMC9832141.xml
PheRS	phers	36083022	PMC9620826	fulltexts/PMC9620826.xml
Phytest	phytest	36205601	PMC9676013	fulltexts/PMC9676013.xml
Porechop_ABI	porechop_abi	36698762	PMC9869717	fulltexts/PMC9869717.xml
PyGenePlexus	pygeneplexus	36721325	PMC9900208	fulltexts/PMC9900208.xml
scFates	scfates	36394263	PMC9805561	fulltexts/PMC9805561.xml
stAPAminer	stapaminer	36669641	PMC10787175	fulltexts/PMC10787175.xml
INGA	inga	26019177	PMC4489281	fulltexts/PMC4489281.xml
stuart	stuart	36000885	PMC9635635	fulltexts/PMC9635635.xml
RepeatsDB	repeatsdb	27928056	PMC5389603	fulltexts/PMC5389603.xml
MobiDB	mobidb	25361972	PMC4384034	fulltexts/PMC4384034.xml
MobiDB	mobidb	29136219	PMC5753340	fulltexts/PMC5753340.xml
MobiDB	mobidb	33237329	PMC7779018	fulltexts/PMC7779018.xml
viRNAtrap	virnatrap	36774364	PMC9922274	fulltexts/PMC9922274.xml
AdipoQ	adipoq	35947507	PMC9635306	fulltexts/PMC9635306.xml
AvP	avp	36350852	PMC9678320	fulltexts/PMC9678320.xml
DrDimont	drdimont	36124784	PMC9486584	fulltexts/PMC9486584.xml
Epitope-Evaluator	epitope-evaluator	36018887	PMC9417011	fulltexts/PMC9417011.xml
ExplorePipolin	explorepipolin	36699382	PMC9710591	fulltexts/PMC9710591.xml
FPocketWeb	fpocketweb	36008829	PMC9414105	fulltexts/PMC9414105.xml
GAVISUNK	gavisunk	36321867	PMC9805576	fulltexts/PMC9805576.xml
GlycoEnzOnto	glycoenzonto	36282863	PMC9750110	fulltexts/PMC9750110.xml
KOVA	kova	36323850	PMC9628380	fulltexts/PMC9628380.xml
MGTdb	mgtdb	36367311	PMC9650772	fulltexts/PMC9650772.xml
omicsGAT	omicsgat	36142140	PMC9499656	fulltexts/PMC9499656.xml
scHumanNet	schumannet	36350625	PMC9881140	fulltexts/PMC9881140.xml
SEMA	sema_web	36189325	PMC9523212	fulltexts/PMC9523212.xml
SETH	seth	36304335	PMC9580958	fulltexts/PMC9580958.xml
SUBATOMIC	subatomic	36064320	PMC9442970	fulltexts/PMC9442970.xml
Taxonium	taxonium	36377483	PMC9704803	fulltexts/PMC9704803.xml
TransDFL	transdfl	36272675	PMC10626177	fulltexts/PMC10626177.xml
uniPort	uniport	36456571	PMC9715710	fulltexts/PMC9715710.xml
MetaboAnalyst	metaboanalyst	NA	PMC6030889	fulltexts/PMC6030889.xml
PTMint	ptmint	36548389	PMC9848059	fulltexts/PMC9848059.xml
Graph4Med	graph4med	36503436	PMC9743588	fulltexts/PMC9743588.xml
ggMOB	ggmob	36568361	PMC9779932	fulltexts/PMC9779932.xml
HPIPred	hpipred	36514317	PMC9718936	fulltexts/PMC9718936.xml
HRA	hra	36513738	PMC9747802	fulltexts/PMC9747802.xml
HypaCADD	hypacadd	36477833	PMC9825754	fulltexts/PMC9825754.xml
HyperHMM	hyperhmm	36511587	PMC9848056	fulltexts/PMC9848056.xml
iEpiCas-DL	iepicas-dl	36582444	PMC9763632	fulltexts/PMC9763632.xml
Igneous	igneous	36506593	PMC9732676	fulltexts/PMC9732676.xml
IGV	igv	NA	PMC3603213	fulltexts/PMC3603213.xml
IGV	igv	21221095	PMC3346182	fulltexts/PMC3346182.xml
IGV	igv	36562559	PMC9825295	fulltexts/PMC9825295.xml
InDelGT	indelgt	36518944	PMC9742820	fulltexts/PMC9742820.xml
Inpactor2	inpactor2	36502372	PMC9851300	fulltexts/PMC9851300.xml
inSPIRE	inspire	36280141	PMC9720494	fulltexts/PMC9720494.xml
BacDive WS	bacdive_ws	NA	PMC4702946	fulltexts/PMC4702946.xml
BacDive	bacdive	NA	PMC4702946	fulltexts/PMC4702946.xml
BacDive	bacdive	NA	PMC3965005	fulltexts/PMC3965005.xml
FGAP	fgap	NA	PMC4091766	fulltexts/PMC4091766.xml
iSNAT	isnat	36515985	PMC9829412	fulltexts/PMC9829412.xml
JCBIE	jcbie	36536280	PMC9761970	fulltexts/PMC9761970.xml
konnect2prot	konnect2prot	36545703	PMC9848060	fulltexts/PMC9848060.xml
L-RAPiT	l-rapit	36555493	PMC9781625	fulltexts/PMC9781625.xml
LAPINE	lapine	36579854	PMC9825773	fulltexts/PMC9825773.xml
libRoadRunner	libroadrunner	36478036	PMC9825722	fulltexts/PMC9825722.xml
LMAS	lmas	36576131	PMC9795473	fulltexts/PMC9795473.xml
LNM	lnm	36568161	PMC9767978	fulltexts/PMC9767978.xml
LNM	lnm	36465636	PMC9716136	fulltexts/PMC9716136.xml
MagMD	magmd	36467581	PMC9685347	fulltexts/PMC9685347.xml
MALPACA	malpaca	36454982	PMC9714854	fulltexts/PMC9714854.xml
iProm-phage	iprom_phage	36406389	PMC9672459	fulltexts/PMC9672459.xml
ManyFold	manyfold	36495196	PMC9825755	fulltexts/PMC9825755.xml
MegaBayesC	megabayesc	36529897	PMC9991502	fulltexts/PMC9991502.xml
MetaAnalyst	metaanalyst	36577938	PMC9795700	fulltexts/PMC9795700.xml
Microbiome Toolbox	microbiome_toolbox	36469345	PMC9825749	fulltexts/PMC9825749.xml
miRBind	mirbind	36553590	PMC9777820	fulltexts/PMC9777820.xml
mirDIP	mirdip	36453996	PMC9825511	fulltexts/PMC9825511.xml
MoDLE	modle	36451166	PMC9710047	fulltexts/PMC9710047.xml
MoleculeACE	moleculeace	36456532	PMC9749029	fulltexts/PMC9749029.xml
mOWL	mowl	36534832	PMC9848046	fulltexts/PMC9848046.xml
MR-KPA	mr-kpa	36536291	PMC9762031	fulltexts/PMC9762031.xml
Mr Vc v2	mr_vc_v2	36483202	PMC9722733	fulltexts/PMC9722733.xml
GeoSPM	geospm	36569555	PMC9768692	fulltexts/PMC9768692.xml
