PMCID,Sentence,True?,False?,NER_Tags,Topics
PMC11508656,"Forty-eight or eighty-five hours after cell seeding, all HUVECs (with or without APE) showed uniform vinculin expression.",FALSE,TRUE,"(81, 84, 'APE', 'ape')","Workflows, Ontology and terminology, Bioinformatics"
PMC11508656,"Thus, the formation of cell–cell and cell–substrate contacts was unaffected by the addition of APE.",FALSE,TRUE,"(95, 98, 'APE', 'ape')","Workflows, Ontology and terminology, Bioinformatics"
PMC11508656,The study revealed that APE at a concentration of 100 µg/mL resulted in a significant increase in adherent HUVECs compared to untreated control cells after 48 h and especially 85 h days of cultivation.,FALSE,TRUE,"(24, 27, 'APE', 'ape')","Workflows, Ontology and terminology, Bioinformatics"
PMC11508656,Figure 2 clearly shows that the addition of 100 µg/mL APE led to a significant increase in the density of HUVECs already after 48 h (+25%) and even more significantly after 85 h (+52%) of culturing.,FALSE,TRUE,"(54, 57, 'APE', 'ape')","Workflows, Ontology and terminology, Bioinformatics"
PMC11508656,"However, the exact molecular mechanism by which APE achieves the increased HUVEC density remains unclear.",FALSE,TRUE,"(48, 51, 'APE', 'ape')","Workflows, Ontology and terminology, Bioinformatics"
PMC11508656,One possible reason could be the supplementation of cells with iron from APE.,FALSE,TRUE,"(73, 76, 'APE', 'ape')","Workflows, Ontology and terminology, Bioinformatics"
PMC11508656,"There are studies analysing the iron content in APE [38,39,40].",FALSE,TRUE,"(48, 51, 'APE', 'ape')","Workflows, Ontology and terminology, Bioinformatics"
PMC11508656,"After supplementation of the culture medium with APE, significantly more viable HUVECs adhered compared to control cells (see Figure 2, nearly no death cells were visible), the damage to the outer cell membrane was prevented and less LDH was detected in the culture medium compared to the untreated control, while at the same time the metabolic activity was increased, hinting at an increased proliferation of the HUVECs.",FALSE,TRUE,"(49, 52, 'APE', 'ape')","Workflows, Ontology and terminology, Bioinformatics"
PMC11508656,"The activation or perturbation of the endothelial cells, as previously described as a reaction to altered conditions in the culture milieu [41,42,43,44,45], also occurred here in the first two days after the addition of APE at concentrations of 50 and 200 µg/mL, but was completely prevented at a concentration of 100 µg/mL.",FALSE,TRUE,"(220, 223, 'APE', 'ape')","Workflows, Ontology and terminology, Bioinformatics"
PMC11508656,The pattern of the IL-6 release of HUVECs with APE cultivation was very similar to that of prostacyclin.,FALSE,TRUE,"(47, 50, 'APE', 'ape')","Workflows, Ontology and terminology, Bioinformatics"
PMC11508656,"Here also, no increase in IL-6 concentration compared to that in control cells occurred for the APE concentration of 100 µg/mL (see Figure 10).",FALSE,TRUE,"(96, 99, 'APE', 'ape')","Workflows, Ontology and terminology, Bioinformatics"
PMC11508656,"Interestingly, no TXA2 was detected in the cell culture supernatant of HUVECs cultured with APE.",FALSE,TRUE,"(92, 95, 'APE', 'ape')","Workflows, Ontology and terminology, Bioinformatics"
PMC11508656,These release responses consistently indicated that there was no inflammatory response of the endothelial cells after adding 100 µg/mL APE to the culture medium.,FALSE,TRUE,"(135, 138, 'APE', 'ape')","Workflows, Ontology and terminology, Bioinformatics"
PMC11508656,"Thus, in the present study, the reduced synthesis of, e.g., prostacyclin and IL-6 (after 100 µg/mL APE in comparison to 50 or 200 µ/mL APE) could be associated with increased proliferation and thus stronger growth of the endothelial cell monolayer.",FALSE,TRUE,"(99, 102, 'APE', 'ape')","Workflows, Ontology and terminology, Bioinformatics"
PMC11508656,The anti-inflammatory effect of APE may also contribute to the improvement of endothelial proliferation.,FALSE,TRUE,"(32, 35, 'APE', 'ape')","Workflows, Ontology and terminology, Bioinformatics"
PMC11508656,"APE has been shown to reduce both TnFα and TGFβ [53,54].",FALSE,TRUE,"(0, 3, 'APE', 'ape')","Workflows, Ontology and terminology, Bioinformatics"
PMC11508656,showed that APE significantly reduced apoptosis [55].,FALSE,TRUE,"(12, 15, 'APE', 'ape')","Workflows, Ontology and terminology, Bioinformatics"
PMC11508656,"In addition, an APE-induced increase in endothelial nitric oxide synthase (eNOS) expression has been repeatedly reported [59,60,61,62].",FALSE,TRUE,"(16, 19, 'APE', 'ape')","Workflows, Ontology and terminology, Bioinformatics"
PMC11508656,"Two or four days after cell seeding, HUVECs (with or without APE) showed uniform vinculin expression, so that the formation of cell–cell and cell–substrate contacts appeared to be unaffected by the addition of APE.",FALSE,TRUE,"(61, 64, 'APE', 'ape')","Workflows, Ontology and terminology, Bioinformatics"
PMC11508656,"To date, in vivo toxicological studies of APE have not revealed any toxic effects on kidney, liver, the reproductive system, or body physiology during or after the administration of acute or chronic doses [68,69,70,71,72].",FALSE,TRUE,"(42, 45, 'APE', 'ape')","Workflows, Ontology and terminology, Bioinformatics"
PMC11508656,The highest proliferation was achieved after the addition of 100 µg/mL APE.,FALSE,TRUE,"(71, 74, 'APE', 'ape')","Workflows, Ontology and terminology, Bioinformatics"
PMC11508656,"Since neither cell–cell (VE-cadherin) nor cell–substrate (vinculin) binding was affected by APE, it is reasonable to assume that the increase in endothelial density was due to the proliferation of HUVECs.",FALSE,TRUE,"(92, 95, 'APE', 'ape')","Workflows, Ontology and terminology, Bioinformatics"
PMC11508656,Representative examples of the HUVEC monolayers of the control culture (without APE) and the culture wit APE in the concentration of 100 µg/mL (85 h after seeding).,FALSE,TRUE,"(80, 83, 'APE', 'ape')","Workflows, Ontology and terminology, Bioinformatics"
PMC11508656,"Continuous detection of the HUVEC monolayer for the addition of 100 µg/mL APE to the culture medium using the xCelligence system, n = 8 each.",FALSE,TRUE,"(74, 77, 'APE', 'ape')","Workflows, Ontology and terminology, Bioinformatics"
PMC11508656,APE 50: HUVECs in culture medium with 50 µg/mL AP extract.,FALSE,TRUE,"(0, 3, 'APE', 'ape')","Workflows, Ontology and terminology, Bioinformatics"
PMC11508656,APE-100: HUVECs in culture medium with 100 µg/mL AP extract.,FALSE,TRUE,"(0, 3, 'APE', 'ape')","Workflows, Ontology and terminology, Bioinformatics"
PMC11508656,APE-200: HUVECs in culture medium with 200 µg/mL APE.,FALSE,TRUE,"(0, 3, 'APE', 'ape')","Workflows, Ontology and terminology, Bioinformatics"
PMC11508656,"(A) Phase contrast image; (B) dead HUVECs stained with PI in red, (C) FDA-stained HUVEC monolayer showing viable cells in green; (D) HUVEC monolayer supplemented with 50 µg/mL APE; (E) HUVEC monolayer supplemented with 100 µg/mL APE; (F) HUVEC monolayer supplemented with 200 µg/mL APE.",FALSE,TRUE,"(176, 179, 'APE', 'ape')","Workflows, Ontology and terminology, Bioinformatics"
PMC11508656,APE-50: HUVECs in culture medium with 50 µg/mL APE.,FALSE,TRUE,"(0, 3, 'APE', 'ape')","Workflows, Ontology and terminology, Bioinformatics"
PMC11508656,AP-100: HUVECs in culture medium with 100 µg/mL APE extract.,FALSE,TRUE,"(48, 51, 'APE', 'ape')","Workflows, Ontology and terminology, Bioinformatics"
PMC11508656,AP200: HUVECs in culture medium with 200 µg/mL APE extract.,FALSE,TRUE,"(47, 50, 'APE', 'ape')","Workflows, Ontology and terminology, Bioinformatics"
PMC11508656,APE-100: HUVECs in culture medium with 100 µg/mL APE.,FALSE,TRUE,"(0, 3, 'APE', 'ape')","Workflows, Ontology and terminology, Bioinformatics"
PMC11508656,Prostacyclin (PGl2)—secretion of HUVECs two and four days after seeding (untreated control: HUVECs in culture medium; 50 µg/mL APE: HUVECs in culture medium with 50 µg/mL APE; 100 µg/mL APE: HUVECs in culture medium with 100 µg/mL APE; 200 µg/mL APE200: HUVECs in culture medium with 200 µg/mL APE.,FALSE,TRUE,"(127, 130, 'APE', 'ape')","Workflows, Ontology and terminology, Bioinformatics"
PMC11508656,"Representative image of paraformaldehyde-fixated HUVECs in culture medium supplemented with 100 µg/mL APE 85 h after seeding (HUVECs were fluorescently stained threefold, the actin cytoskeleton in green, von Willebrand factor in red, and genomic DNA in blue; scale bar: 50 µm).",FALSE,TRUE,"(102, 105, 'APE', 'ape')","Workflows, Ontology and terminology, Bioinformatics"
PMC11508656,"Representative immunofluorescence images of paraformaldehyde-fixated HUVECs in culture medium, HUVECs with 50 µg/mL APE, HUVECs with 100 µg/mL APE, and HUVECs with 200 µg/mL APE 85 h after seeding (40× primary magnification).",FALSE,TRUE,"(116, 119, 'APE', 'ape')","Workflows, Ontology and terminology, Bioinformatics"
PMC9929198,"In Phase III the data was engineered using Agilent’s proprietary software and open source software: OpenChrom 1.4 [2], Julia 1.7 [3] and Linux (Ubuntu 21.04) [4].Data formatRaw, Analysed, FilteredParameters for data collectionGCMS standard operating procedures were adhered to for sample analysis, including temperature, run times, carrier gas and internal standards.",FALSE,FALSE,"(100, 109, 'OpenChrom', 'openchrom')","Proteomics experiment, Proteomics, Metabolomics, Data visualisation"
PMC9929198,These files are required to be readable by OpenChrom in order that the analytical output can be accessed independently of the GCMS instrument.,FALSE,FALSE,"(43, 52, 'OpenChrom', 'openchrom')","Proteomics experiment, Proteomics, Metabolomics, Data visualisation"
PMC9929198,OpenChrom was used to produce a range of files for each sample which were saved into the sample folder.,FALSE,FALSE,"(0, 9, 'OpenChrom', 'openchrom')","Proteomics experiment, Proteomics, Metabolomics, Data visualisation"
PMC9929198,The method for producing these files using OpenChrom are described in the experimental design.,FALSE,FALSE,"(43, 52, 'OpenChrom', 'openchrom')","Proteomics experiment, Proteomics, Metabolomics, Data visualisation"
PMC9929198,The retention times are recorded in intervals on an average of 600 milliseconds that is exported from OpenChrom.3.“Chromatogram-MS_”.,FALSE,FALSE,"(102, 111, 'OpenChrom', 'openchrom')","Proteomics experiment, Proteomics, Metabolomics, Data visualisation"
PMC9929198,The other columns present are automatically produced by OpenChrom and are not relevant for sample identification.6.“Report_”.,FALSE,FALSE,"(56, 65, 'OpenChrom', 'openchrom')","Proteomics experiment, Proteomics, Metabolomics, Data visualisation"
PMC9929198,The retention times are recorded in intervals on an average of 600 milliseconds that is exported from OpenChrom.,FALSE,FALSE,"(102, 111, 'OpenChrom', 'openchrom')","Proteomics experiment, Proteomics, Metabolomics, Data visualisation"
PMC9929198,The other columns present are automatically produced by OpenChrom and are not relevant for sample identification.,FALSE,FALSE,"(56, 65, 'OpenChrom', 'openchrom')","Proteomics experiment, Proteomics, Metabolomics, Data visualisation"
PMC9929198,"In phase III, OpenChrom [7] was used to process the Agilent proprietary data into open source formats.",FALSE,FALSE,"(14, 23, 'OpenChrom', 'openchrom')","Proteomics experiment, Proteomics, Metabolomics, Data visualisation"
